ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
412,30,23664.869026948432,0.2036654013528826,0,6,0,0,-6
413,19,27460.17045447324,0.23112352410755474,1,782,7787,1819,8824
414,22,21275.25825317067,0.2577407045535945,0,55,0,0,-55
415,60,20328.992153220155,0.05625407831191948,1,1588,7355,1563,7330
416,36,21474.12854749647,0.22915583879580906,1,1254,16244,3115,18105
417,27,24646.08985251311,0.06887982105388532,1,55,18527,2502,20974
418,41,41169.780801298715,0.08761121354943911,1,150,9589,1748,11187
419,29,36331.297041658334,0.10463890927582879,0,12,0,0,-12
420,43,20130.78161756751,0.04727291293825585,1,1267,7124,1847,7704
421,19,21733.096091624408,0.14653609765309103,1,286,8417,1466,9597
422,75,27631.76061299765,0.019430236369523284,1,256,13140,1770,14654
423,30,40171.36601746361,0.00467801652289927,1,737,6709,1386,7358
424,22,64748.480879360555,0.026758420647980796,1,234,51183,1336,52285
425,24,39278.457369012576,0.10894980258774264,1,431,8041,1598,9208
426,28,20674.948757488983,0.015160548925814678,1,126,6086,1610,7570
427,27,29531.427688219672,0.007118898043473254,1,646,17121,11060,27535
428,52,22858.698407939944,0.0496275412677237,1,38,5651,1480,7093
429,55,48289.943743471405,0.008761394434131077,1,227,8848,1374,9995
430,33,24545.84173228709,0.028409147881138738,1,402,7977,1487,9062
431,32,20170.557029086296,0.029695464221902095,1,266,5276,1515,6525
432,42,24634.319605487315,0.21922990289528682,1,516,15667,1634,16785
433,19,25633.91045020489,0.04599175052768503,1,81,14085,1353,15357
434,42,21250.467733360732,0.09382142962805048,1,219,7469,3065,10315
435,33,29074.556822268132,0.29174912327712127,1,1213,9763,1411,9961
436,64,21919.85065696543,0.02266466265046519,1,1964,67079,1390,66505
437,47,20229.02894565149,0.2572531093559876,0,17,0,0,-17
438,58,20499.54067496464,0.004950023667125088,1,120,9785,1364,11029
439,19,24224.92163507956,0.12103102329940278,0,18,0,0,-18
440,31,29141.363416256274,0.004095604693149222,1,305,21595,1813,23103
441,26,20181.762960195243,0.1554174852461967,1,273,5491,1416,6634
442,20,25670.719644200024,0.10468916078513356,1,678,5258,1827,6407
443,31,22759.45971849523,0.30404613318090035,1,603,6709,1876,7982
444,27,29350.606908871443,0.1186153179063281,1,210,7679,1819,9288
445,41,27841.180723389152,0.02051538220911867,1,284,7275,3717,10708
446,30,28630.421487600783,0.29998718852967726,1,37,9903,1426,11292
447,26,21063.951190303535,0.21944978874458101,0,102,0,0,-102
448,53,22866.25331010459,0.03855144167977843,0,23,0,0,-23
449,30,57601.787674732215,0.13911090248562594,1,302,11481,1435,12614
450,56,27890.302539667813,0.07587235949659572,0,32,0,0,-32
451,29,24004.764138561426,0.029861328992345244,1,1046,7637,1366,7957
452,60,33314.18328969257,0.38140925526804664,0,40,0,0,-40
453,64,29946.504021341225,0.2639759857782231,1,655,6244,2311,7900
454,73,24324.872753430966,0.01861510495212381,1,161,7494,3205,10538
455,68,29438.03795710735,0.1858609960522267,1,254,12516,1567,13829
456,23,23087.405108056006,0.13683542080568498,1,2757,8404,1352,6999
457,18,23757.809486879403,0.12888626504439338,1,236,8035,1579,9378
458,24,23972.91034352494,0.027492422237675604,1,581,19528,1420,20367
459,22,22580.207217915235,0.10746653440374845,0,11,0,0,-11
460,39,44542.87799196793,0.06131019369027361,1,556,12707,1338,13489
461,36,34666.84504812181,0.032241316294740974,1,371,6521,1564,7714
462,71,23996.1813399376,0.47100077455830663,0,44,0,0,-44
463,32,23973.109971657446,0.1584976102309805,1,334,13090,1570,14326
464,21,44076.68570013489,0.058563763276345465,0,170,0,0,-170
465,20,34655.06763437907,0.1922976352477893,1,1647,10286,1791,10430
466,75,21607.80528977395,0.022394138845841734,1,99,9104,1406,10411
467,66,23196.10883311376,0.06634772075329422,1,446,9463,1530,10547
468,63,25037.916499718624,0.19067550704251304,1,241,18002,1612,19373
469,25,20873.460996909304,0.27096732143855784,0,76,0,0,-76
470,33,21703.09644800167,0.06535121085354223,0,175,0,0,-175
471,49,23341.33736452214,0.07825468174745295,1,917,6789,1944,7816
472,22,29473.245640779223,0.040349130535572625,0,26,0,0,-26
473,27,27172.450239763257,0.19015113695485253,1,470,5288,1983,6801
474,21,26840.800916325923,0.13607499991847988,1,749,8884,2272,10407
475,57,61140.98332453193,0.1966914709516054,1,2884,7576,1628,6320
476,51,20940.499005692353,0.19157639930132792,1,1182,5441,1458,5717
477,37,21950.02260867707,0.1733970430090682,0,25,0,0,-25
478,26,66332.70934205926,0.003175071129575939,1,749,6033,1992,7276
479,18,20670.297426268215,0.11405141322821655,1,139,8673,1432,9966
480,38,20116.002550504927,0.218391187453579,1,311,6857,1705,8251
481,39,41642.852804020105,0.014742904494391496,1,154,7782,1718,9346
482,39,26518.65631059927,0.07305701717882063,1,282,6821,1814,8353
483,41,25470.013413420715,0.2457813847608588,1,885,10311,1882,11308
484,26,20791.980122367357,0.21180828078655145,0,40,0,0,-40
485,45,23939.4004330614,0.2243430469230424,1,467,5726,1516,6775
486,47,26232.509041603924,0.05087119734870807,0,333,0,0,-333
487,70,95130.60118563581,0.09191702585913714,0,147,0,0,-147
488,66,23355.701341199587,0.02454392930872081,1,92,5554,1672,7134
489,21,20355.1745428913,0.007769003004507661,1,734,7588,1482,8336
490,44,22311.352204357667,0.07034630595446673,1,62,5599,1510,7047
491,20,24250.18254456366,0.15325990571927872,1,2169,16193,1819,15843
492,46,24927.23880602315,0.027914828031311015,1,399,8972,1751,10324
493,40,25064.094435374296,0.09805856754662146,1,381,8644,1368,9631
494,39,38659.37751941356,0.041049732432743416,1,96,7584,2213,9701
495,71,23284.490553195345,0.1564994897038678,1,306,9294,1411,10399
496,38,22172.905563758366,0.19142263201982704,1,248,5396,1525,6673
497,62,26414.643753376757,0.09505633887055723,1,434,6819,1429,7814
498,44,52028.81212648362,0.1217381356185633,0,19,0,0,-19
499,22,26421.968451813205,0.4459909091172661,0,17,0,0,-17
500,37,20067.46517613299,0.1245356662489728,0,38,0,0,-38
501,29,24123.74230661722,0.3111349379254648,1,402,19097,1961,20656
502,22,26769.778736678043,0.1594831593708706,0,2,0,0,-2
503,48,20868.1506167871,0.0011718280558541338,1,656,5494,2361,7199
504,31,23763.507578549197,0.25613420703329765,1,1029,10078,1557,10606
505,24,22985.837188075955,0.32463675411651005,0,54,0,0,-54
506,20,28845.666797332844,0.0001287652359292474,1,493,8851,1475,9833
507,37,65004.14612242996,0.14982907648487853,0,91,0,0,-91
508,52,38511.15780428809,0.0310822439654611,1,328,9903,3194,12769
509,34,26902.01811957792,0.19327970634345723,1,1171,7770,2239,8838
510,19,23347.51942513039,0.04811925236459163,1,1009,11523,1375,11889
511,57,39726.78810130003,0.0827010911028529,0,4,0,0,-4
512,25,30272.22432495952,0.06392268689894459,1,281,7656,1817,9192
513,19,44417.00739199611,0.008022307079051298,0,8,0,0,-8
514,18,30279.77848501783,0.10433292808888214,0,143,0,0,-143
515,60,26561.15526791952,0.1456680107143511,1,370,5416,1562,6608
516,22,26090.545118000897,0.19034357582262199,1,530,11428,3264,14162
517,48,33060.86511585045,0.0005415850643824793,1,460,13709,2304,15553
518,60,54267.05023726969,0.24998188434566965,1,530,5465,2224,7159
519,57,20049.80909659079,0.05695801169495216,0,11,0,0,-11
520,40,22581.372387093394,0.008384431495662557,1,1215,7204,1371,7360
521,33,21944.602751254955,0.25016734765367077,1,982,10792,2622,12432
522,39,22712.904198224656,0.11233289833058352,1,10,31202,2908,34100
523,42,21913.04067648287,0.21024585933365567,1,752,6054,2912,8214
524,33,27237.406053265528,0.13950950362593156,1,29,12781,5291,18043
525,66,21450.6188509946,0.06811044200690453,0,11,0,0,-11
526,72,66341.47621371225,0.42687510220610336,1,616,7965,1868,9217
527,51,30288.680050909643,0.5721094405896304,0,5,0,0,-5
528,33,22159.519141301695,0.10742292171715995,1,588,7507,1382,8301
529,20,26229.016061520124,0.2950263245798852,1,1459,14613,1473,14627
530,19,20626.981187821315,0.1068444272984052,0,47,0,0,-47
531,29,20078.899820918323,0.0999977222332391,0,48,0,0,-48
532,26,26304.309291506943,0.22852313790552906,1,523,7632,1492,8601
533,24,29210.224714420132,0.12213761088929884,1,869,6311,1338,6780
534,72,22039.541674811022,0.05618959126936242,1,2349,7285,1874,6810
535,69,21915.53383031864,0.1720729720202831,1,930,6235,1473,6778
536,25,27890.46961014436,0.09487101012703067,0,111,0,0,-111
537,41,31151.964541180183,0.021593220269687047,1,710,15144,1676,16110
538,39,24944.23108942574,0.02515847733908756,1,996,5558,2600,7162
539,42,53990.53497689444,0.07241940978696762,1,259,31566,1654,32961
540,33,23788.796339009816,0.06342278438188026,1,225,11006,1339,12120
541,40,20688.511331841037,0.0816893955737402,1,1014,10456,2412,11854
542,38,26222.898475206828,0.3154380843570596,0,96,0,0,-96
543,31,20900.31702466167,0.07880104474851161,1,450,8610,1425,9585
544,59,41913.79213492725,0.08048147346790027,1,119,5730,2204,7815
545,30,25840.187472526268,0.40633981377104006,1,377,9157,2167,10947
546,19,28236.797567288602,0.17925429398384152,1,1456,6194,1882,6620
547,21,32217.564598392455,0.28683299925436817,0,94,0,0,-94
548,40,76722.85370658789,0.0696626603504325,1,78,7223,2306,9451
549,49,40615.73932621579,0.3066103332133666,1,987,7671,1617,8301
550,18,24097.827376324592,0.3250163269097314,1,124,6663,1612,8151
551,70,20182.57028767692,0.17181949324989182,1,913,11535,1688,12310
552,41,39710.38273254472,0.2188386223012642,1,63,12680,1473,14090
553,43,51818.660123351256,0.09588212991039126,1,441,6266,1367,7192
554,46,77257.05035547231,0.04781409829329245,0,15,0,0,-15
555,20,28828.601865541565,0.5136990105212638,0,56,0,0,-56
556,55,30640.674789265173,0.040828357117055444,0,70,0,0,-70
557,31,39625.045394520224,0.07404437511282021,0,53,0,0,-53
558,30,47312.936477174946,0.1703549085630036,0,9,0,0,-9
559,44,31887.48252342627,0.08314351777652394,1,192,9284,1776,10868
560,59,38988.225564265245,0.10804229262669433,1,467,5605,1599,6737
561,37,22479.572235793352,0.09126494058112765,0,11,0,0,-11
562,26,27742.39616650239,0.11114976040553054,1,693,7114,1529,7950
563,35,21731.149637247796,0.15989905820741646,1,266,12731,1689,14154
564,20,21561.107967689382,0.18060323852432414,1,570,9040,2283,10753
565,21,20359.546363237656,0.12313301085619993,1,583,7545,1668,8630
566,23,21868.55438187457,0.16323464582972141,1,1761,5692,1506,5437
567,28,24220.5282667222,0.12093753287220572,1,241,5499,18069,23327
568,73,40914.62081776835,0.0040883569682598235,1,609,6360,1443,7194
569,44,25082.921074600574,0.16689920818922432,1,394,33597,1564,34767
570,55,20846.04122502258,0.03764249428064749,1,351,14317,1707,15673
571,41,39339.889975284605,0.41141624721094655,1,481,5647,1810,6976
572,39,30962.41794124753,0.030846883718469085,1,806,13631,1419,14244
573,33,30877.322959077923,0.13705165168062727,1,634,5742,2588,7696
574,31,26278.469252417188,0.15969659165857544,1,381,6445,1401,7465
575,72,30441.187774948037,0.07886641485182212,1,666,7179,1444,7957
576,21,23755.94600205082,0.23624586310084333,1,546,5990,1375,6819
577,30,21005.005700642905,0.004460841425206718,1,324,5450,2279,7405
578,61,20658.23742257348,0.00993009848065734,1,202,9190,1980,10968
579,26,20027.599163787745,0.20096121787193746,1,253,5611,1595,6953
580,19,38976.94407167867,0.00193927041006784,1,542,6780,2312,8550
581,57,25082.162267855267,0.28564176307220274,0,51,0,0,-51
582,73,57051.07398023893,0.011482021370582482,1,81,10246,1460,11625
583,35,22017.80129122306,0.07004633638601374,1,1009,6107,4215,9313
584,31,31681.89533113565,0.2593143910193968,0,19,0,0,-19
585,35,21396.701381508847,0.31219900325239036,1,487,5412,1353,6278
586,47,24867.453234602955,0.3141498525443442,1,337,8499,1659,9821
587,61,26461.675635993935,0.017339275075321455,1,177,5482,1334,6639
588,59,28182.31808913684,0.12355664926556778,1,267,10109,1597,11439
589,51,39075.121652863985,0.011703891936554193,0,5,0,0,-5
590,31,29168.32904384974,0.12658820580166966,1,817,17706,1365,18254
591,18,23631.651696868383,0.006844002797019954,1,494,8166,1647,9319
592,42,21233.684199097115,0.16087471293765815,0,31,0,0,-31
593,39,22933.295499489668,0.00370366760002012,1,394,9980,1608,11194
594,40,47898.615142056806,0.11397470724032786,1,60,7098,2052,9090
595,52,21091.854714620713,0.06112242403262956,1,429,6714,1540,7825
596,48,22662.20436707435,0.03404349621951012,1,1059,6516,1411,6868
597,43,23730.465283283105,0.06650672582342512,1,1149,10637,1544,11032
598,60,23907.350446456905,0.037414214666916246,0,49,0,0,-49
599,18,37869.7797424204,0.06526806105160773,1,100,5447,1391,6738
600,46,26264.956661191067,0.031058422626726322,1,236,7425,1549,8738
601,25,33611.720279094654,0.050205553505126566,1,388,6081,1353,7046
602,73,32519.711363593407,0.064994065108161,0,114,0,0,-114
603,26,25834.677408822714,0.1077359906503386,1,142,9628,1548,11034
604,50,25086.608768844664,0.16885800356874345,1,571,5360,1846,6635
605,21,22771.197488471535,0.013049569873144571,1,552,8434,2934,10816
606,48,27624.096954636683,0.3297203250450253,0,10,0,0,-10
607,19,47186.575284719824,0.024820286012062813,1,439,10042,1860,11463
608,44,45351.96393683805,0.0907549780383837,0,23,0,0,-23
609,22,21129.48653034248,0.09207114920202131,1,364,5844,1714,7194
610,46,20891.835735568304,0.24990801206170613,1,1494,8550,2451,9507
611,22,61000.01878353228,0.16368242702083613,1,875,7698,1459,8282
612,32,36315.79419569538,0.11671802155394313,1,547,8029,1400,8882
613,65,22391.862513059874,0.009691395593693213,1,224,8127,1849,9752
614,32,33541.44577436053,0.03828708591612203,1,480,12356,1816,13692
615,19,24391.29395150965,0.013644286565102878,1,134,12900,2332,15098
616,51,52978.59453917126,0.33037697202497374,1,893,5439,1366,5912
617,62,47240.423443286585,0.06008137315884699,1,401,8833,1871,10303
618,32,27643.55338562919,0.21299158021724798,1,342,6758,1861,8277
619,48,27286.23006319198,0.28965518374131927,0,56,0,0,-56
620,38,24693.889193293002,0.18920169896454492,1,78,11918,1708,13548
621,49,46777.267621413936,0.2215748949135392,1,286,9489,1458,10661
622,40,34262.32522535125,0.12035655260151164,1,237,5265,1931,6959
623,19,20863.075641550942,0.13357676522018322,1,1033,7373,1343,7683
624,39,35749.99033767964,0.023006203833563974,1,862,7402,1964,8504
625,18,28372.539517022353,0.1404340785949917,0,184,0,0,-184
626,22,26295.45858000447,0.057611487562214625,1,131,7829,1922,9620
627,60,55856.636202672504,0.18208192723991637,1,179,6131,3172,9124
628,73,22358.50959903854,0.059843805993537516,1,375,7993,3221,10839
629,28,30638.01736778275,0.2487644795050224,0,42,0,0,-42
630,73,23427.643335587392,0.08992338398073692,0,66,0,0,-66
631,71,25505.827594565366,0.02084596848370829,1,2416,6544,1906,6034
632,26,38153.23206526604,0.43778804802011667,1,207,123849,2272,125914
633,36,51427.671235401336,0.03830854608018207,1,244,5499,1626,6881
634,43,26183.969015391005,0.007331820618008812,1,1099,16214,1820,16935
635,72,31214.40110141484,0.1729624279443378,0,2,0,0,-2
636,18,42757.99236607419,0.023176269877337143,0,19,0,0,-19
637,57,28503.86824536065,0.09960415747535023,1,393,6121,1979,7707
638,19,21641.377073145013,0.03856169886363184,1,464,11126,1866,12528
639,20,26903.923081068326,0.10573384580118254,1,137,6280,4873,11016
640,22,139582.23995463928,0.2776040571215111,1,650,7522,1599,8471
641,21,29419.66781779887,0.03445635379208809,1,253,16862,1743,18352
642,41,52182.25973680736,0.11731052020905833,1,849,6517,1826,7494
643,41,20793.747618262518,0.08887912989330146,1,327,7172,2528,9373
644,26,22921.693050516264,0.015134022976100567,1,1226,8853,2389,10016
645,39,21897.3418221645,0.16820944642556018,1,802,20457,3504,23159
646,31,42235.59674294144,0.27647976404578045,1,1304,8382,1769,8847
647,28,24781.963234239294,0.12250662091209975,1,148,9404,2761,12017
648,23,21082.764145205172,0.1047592502948367,1,43,6814,1857,8628
649,34,21036.712122047025,0.00954717251654875,1,204,10687,1668,12151
650,49,22277.753538794936,0.24492225447162397,0,85,0,0,-85
651,27,20718.442358885484,0.14184565768445803,0,23,0,0,-23
652,20,23914.152849998154,0.0832672584338335,1,565,14042,1815,15292
653,55,29462.470764261187,0.12692770374262893,0,11,0,0,-11
654,42,25513.269188241724,0.029189478788974616,1,733,5466,1395,6128
655,69,36059.96582193926,0.07333247042356612,1,40,6985,2102,9047
656,36,20660.96933882811,0.3826469962145256,1,164,6334,1569,7739
657,45,24559.835216127856,0.09834371258178884,1,514,5951,2073,7510
658,68,45813.30232749518,0.05299549994691879,0,7,0,0,-7
659,51,24089.349675180383,0.008871822623458859,1,654,7544,1379,8269
660,37,20843.608500868246,0.09280122509434674,1,370,5393,1511,6534
661,32,28703.709125802656,0.09910810796353177,0,28,0,0,-28
662,20,20159.91559142533,0.0888492064244684,1,45,14644,2026,16625
663,55,21462.00809561748,0.002258650022234968,1,593,13779,1432,14618
664,36,40208.587612667485,0.005961128905001017,1,644,5470,1336,6162
665,53,20513.218483880497,0.1979174086854552,1,1251,6797,2237,7783
666,70,22208.881764150465,0.4866584771827953,0,6,0,0,-6
667,20,31026.662098906447,0.15039053381516096,1,224,5265,1613,6654
668,51,44178.04485793322,0.10526383623302929,1,540,11281,4774,15515
669,25,33249.57579797155,0.4735974943409845,0,4,0,0,-4
670,20,20054.93302711903,0.03576889025025387,1,727,16797,4482,20552
671,23,20787.122574337453,0.02440846145895076,0,81,0,0,-81
672,61,36659.46965655305,0.017922011982690018,1,24,7723,1797,9496
673,31,35773.42570701152,0.1604345751459381,1,316,6900,1599,8183
674,23,20686.828514836587,0.08499452532010102,1,761,5272,1632,6143
675,40,22619.75805163459,0.051374487078441625,1,1451,6984,3574,9107
676,37,22820.505095770986,0.10378350795844268,1,178,12965,1470,14257
677,24,21385.38814265585,0.09282529874921051,1,242,15642,2961,18361
678,25,36817.71525152515,0.015888380187903943,1,256,5825,1353,6922
679,24,29881.96120529028,0.3463696979971503,1,462,8173,1410,9121
680,42,22093.70622024942,0.18303671526463872,1,1068,8497,1619,9048
681,30,24825.08620333255,0.27127932349803385,0,11,0,0,-11
682,48,23149.197886067122,0.08246083705867073,1,462,5629,1350,6517
683,26,26284.4111737106,0.13922438510591867,1,893,9533,1971,10611
684,60,26264.265161426385,0.2512148596276389,1,507,6194,1585,7272
685,23,41979.009012400675,0.05056618960391725,1,1195,8622,1562,8989
686,40,20136.857393379167,0.29435625253740116,1,464,5279,1852,6667
687,65,26546.524050337892,0.08565908876751482,1,116,5529,1473,6886
688,24,28943.90490061279,0.0867403076781424,1,301,14113,2319,16131
689,21,20607.960967829036,0.06190954530725563,1,765,8044,1970,9249
690,59,33300.575973779974,0.07567479802061294,1,191,11241,2196,13246
