ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1050,0,0,40,0,-40
1051,0,0,121,0,-121
1052,0,0,10,0,-10
1053,1,0,174,0,-174
1054,0,0,66,0,-66
1055,1,1,295,1265,970
1056,1,0,1,0,-1
1057,0,0,146,0,-146
1058,0,0,75,0,-75
1059,1,1,433,1280,847
1060,0,0,7,0,-7
1061,0,0,122,0,-122
1062,1,0,37,0,-37
1063,1,0,4,0,-4
1064,1,0,96,0,-96
1065,0,0,4,0,-4
1066,0,0,38,0,-38
1067,1,0,7,0,-7
1068,0,0,71,0,-71
1069,1,0,58,0,-58
1070,1,0,5,0,-5
1071,1,0,83,0,-83
1072,0,0,5,0,-5
1073,1,0,9,0,-9
1074,1,0,68,0,-68
1075,0,0,59,0,-59
1076,1,1,175,1208,1033
1077,0,0,121,0,-121
1078,0,0,7,0,-7
1079,1,0,188,0,-188
1080,0,0,18,0,-18
1081,1,0,114,0,-114
1082,1,1,408,1306,898
1083,1,0,61,0,-61
1084,1,0,38,0,-38
1085,0,0,100,0,-100
1086,1,1,1326,1459,133
1087,1,0,112,0,-112
1088,1,0,5,0,-5
1089,1,1,51,2760,2709
1090,1,1,432,1304,872
1091,1,1,631,1224,593
1092,1,1,695,2380,1685
1093,0,0,9,0,-9
1094,0,0,35,0,-35
1095,0,0,104,0,-104
1096,0,0,158,0,-158
1097,0,0,35,0,-35
1098,1,1,1751,1321,-430
1099,0,0,7,0,-7
1100,1,0,121,0,-121
1101,0,0,52,0,-52
1102,0,0,14,0,-14
1103,1,1,664,1331,667
1104,1,0,26,0,-26
1105,0,0,11,0,-11
1106,1,0,57,0,-57
1107,1,1,1001,1243,242
1108,1,1,10,1277,1267
1109,1,0,4,0,-4
1110,0,0,167,0,-167
1111,1,1,117,1357,1240
1112,1,0,166,0,-166
1113,0,0,12,0,-12
1114,1,1,2137,1403,-734
1115,0,0,93,0,-93
1116,1,0,53,0,-53
1117,1,1,1110,2000,890
1118,1,1,379,1361,982
1119,0,0,16,0,-16
1120,0,0,15,0,-15
1121,0,0,272,0,-272
1122,1,0,1,0,-1
1123,1,0,3,0,-3
1124,1,0,104,0,-104
1125,1,1,1249,1628,379
1126,1,0,68,0,-68
1127,1,0,60,0,-60
1128,0,0,49,0,-49
1129,1,1,167,1464,1297
1130,1,1,975,1581,606
1131,1,1,772,1434,662
1132,1,1,100,1309,1209
1133,0,0,6,0,-6
1134,0,0,114,0,-114
1135,0,0,5,0,-5
1136,0,0,18,0,-18
1137,0,0,80,0,-80
1138,1,0,2,0,-2
1139,1,1,534,1223,689
1140,0,0,43,0,-43
1141,1,0,17,0,-17
1142,1,1,466,1500,1034
1143,1,1,106,1260,1154
1144,0,0,20,0,-20
1145,1,0,102,0,-102
1146,0,0,67,0,-67
1147,1,0,27,0,-27
1148,1,1,1590,2035,445
1149,1,1,542,1223,681
1150,1,0,0,0,0
1151,0,0,26,0,-26
1152,0,0,26,0,-26
1153,1,0,10,0,-10
1154,0,0,10,0,-10
1155,1,1,482,1568,1086
1156,1,1,1245,1239,-6
1157,0,0,7,0,-7
1158,1,0,22,0,-22
1159,0,0,87,0,-87
1160,1,1,115,1638,1523
1161,1,0,26,0,-26
1162,1,1,280,1806,1526
1163,1,0,87,0,-87
1164,1,0,111,0,-111
1165,1,0,59,0,-59
1166,1,1,1435,1237,-198
1167,1,0,9,0,-9
1168,0,0,89,0,-89
1169,1,0,46,0,-46
1170,1,1,359,1291,932
1171,0,0,42,0,-42
1172,0,0,5,0,-5
1173,0,0,72,0,-72
1174,0,0,0,0,0
1175,0,0,8,0,-8
1176,0,0,8,0,-8
1177,1,1,57,1970,1913
1178,0,0,13,0,-13
1179,0,0,15,0,-15
1180,1,1,77,1667,1590
1181,0,0,5,0,-5
1182,1,1,262,1762,1500
1183,0,0,11,0,-11
1184,1,1,182,1215,1033
1185,0,0,91,0,-91
1186,1,0,219,0,-219
1187,0,0,56,0,-56
1188,0,0,104,0,-104
1189,1,1,210,1602,1392
1190,0,0,41,0,-41
1191,1,0,152,0,-152
1192,1,0,126,0,-126
1193,1,1,512,2652,2140
1194,0,0,23,0,-23
1195,1,1,391,1234,843
1196,1,0,28,0,-28
1197,1,1,434,1738,1304
1198,1,1,1227,1855,628
1199,1,1,364,1330,966
1200,1,1,616,2507,1891
1201,0,0,56,0,-56
1202,1,1,117,1237,1120
1203,1,0,16,0,-16
1204,0,0,39,0,-39
1205,0,0,26,0,-26
1206,1,0,43,0,-43
1207,1,0,16,0,-16
1208,1,1,1463,1666,203
1209,0,0,48,0,-48
1210,1,0,85,0,-85
1211,0,0,4,0,-4
1212,1,0,86,0,-86
1213,0,0,4,0,-4
1214,1,0,163,0,-163
1215,0,0,76,0,-76
1216,0,0,200,0,-200
1217,1,0,65,0,-65
1218,0,0,9,0,-9
1219,0,0,59,0,-59
1220,0,0,83,0,-83
1221,1,0,111,0,-111
1222,1,1,468,1221,753
1223,1,0,38,0,-38
1224,0,0,92,0,-92
1225,0,0,30,0,-30
1226,1,1,406,1646,1240
1227,0,0,118,0,-118
1228,1,1,355,1418,1063
1229,0,0,34,0,-34
1230,1,0,78,0,-78
1231,0,0,39,0,-39
1232,0,0,12,0,-12
1233,0,0,107,0,-107
1234,1,0,76,0,-76
1235,0,0,6,0,-6
1236,1,0,9,0,-9
1237,1,1,1150,1364,214
1238,0,0,179,0,-179
1239,1,1,117,1376,1259
1240,1,1,374,1687,1313
1241,0,0,58,0,-58
1242,0,0,134,0,-134
1243,0,0,9,0,-9
1244,1,0,59,0,-59
1245,0,0,42,0,-42
1246,1,1,20,1257,1237
1247,0,0,85,0,-85
1248,0,0,51,0,-51
1249,0,0,27,0,-27
1250,1,1,712,1618,906
1251,0,0,10,0,-10
1252,0,0,16,0,-16
1253,0,0,49,0,-49
1254,0,0,191,0,-191
1255,0,0,79,0,-79
1256,1,0,18,0,-18
1257,0,0,70,0,-70
1258,0,0,54,0,-54
1259,1,1,375,1810,1435
1260,0,0,16,0,-16
1261,1,1,126,1711,1585
1262,1,0,2,0,-2
1263,1,0,10,0,-10
1264,0,0,0,0,0
1265,0,0,44,0,-44
1266,1,1,240,1249,1009
1267,1,0,20,0,-20
1268,1,1,180,1253,1073
1269,0,0,187,0,-187
1270,0,0,10,0,-10
1271,0,0,39,0,-39
1272,1,0,52,0,-52
1273,0,0,125,0,-125
1274,1,1,123,1591,1468
1275,0,0,33,0,-33
1276,1,0,22,0,-22
1277,1,0,44,0,-44
1278,0,0,26,0,-26
1279,0,0,85,0,-85
1280,0,0,138,0,-138
1281,0,0,23,0,-23
1282,1,0,36,0,-36
1283,1,0,6,0,-6
1284,1,0,31,0,-31
1285,1,0,26,0,-26
1286,1,1,189,2057,1868
1287,1,0,13,0,-13
1288,1,0,91,0,-91
1289,0,0,7,0,-7
1290,1,0,49,0,-49
1291,1,0,3,0,-3
1292,0,0,48,0,-48
1293,1,0,1,0,-1
1294,0,0,17,0,-17
1295,1,0,1,0,-1
1296,0,0,66,0,-66
1297,1,0,51,0,-51
1298,0,0,3,0,-3
1299,0,0,84,0,-84
1300,1,0,49,0,-49
1301,0,0,38,0,-38
1302,1,0,99,0,-99
1303,0,0,7,0,-7
1304,1,0,135,0,-135
1305,1,1,413,1378,965
1306,1,1,536,1207,671
1307,0,0,17,0,-17
1308,0,0,58,0,-58
1309,1,0,122,0,-122
1310,1,1,1745,1358,-387
1311,1,0,80,0,-80
1312,1,0,74,0,-74
1313,0,0,71,0,-71
1314,1,1,694,2117,1423
1315,1,0,33,0,-33
1316,0,0,12,0,-12
1317,1,0,72,0,-72
1318,1,0,1,0,-1
1319,1,0,3,0,-3
1320,1,1,143,1205,1062
1321,0,0,7,0,-7
1322,1,1,922,1675,753
1323,0,0,13,0,-13
1324,1,0,2,0,-2
1325,1,1,744,1231,487
1326,0,0,75,0,-75
1327,1,1,937,1342,405
1328,1,0,73,0,-73
1329,0,0,25,0,-25
1330,1,1,2352,1250,-1102
1331,0,0,48,0,-48
1332,0,0,74,0,-74
1333,1,0,144,0,-144
1334,1,0,51,0,-51
1335,0,0,11,0,-11
1336,1,1,281,1541,1260
1337,1,1,951,2330,1379
1338,0,0,125,0,-125
1339,1,0,13,0,-13
1340,0,0,1,0,-1
1341,1,0,2,0,-2
1342,0,0,32,0,-32
1343,0,0,43,0,-43
1344,1,1,500,1353,853
1345,0,0,58,0,-58
1346,1,0,86,0,-86
1347,1,1,357,1314,957
1348,1,1,43,1446,1403
1349,1,1,78,1202,1124
1350,1,0,33,0,-33
1351,0,0,92,0,-92
1352,0,0,142,0,-142
1353,1,0,4,0,-4
1354,1,1,416,1262,846
1355,0,0,66,0,-66
1356,0,0,151,0,-151
1357,1,0,41,0,-41
1358,1,0,46,0,-46
1359,1,0,83,0,-83
1360,1,0,18,0,-18
1361,0,0,18,0,-18
1362,0,0,18,0,-18
1363,1,0,74,0,-74
1364,0,0,26,0,-26
1365,1,1,600,1295,695
1366,1,1,124,1247,1123
1367,1,1,546,1229,683
1368,0,0,67,0,-67
1369,1,1,27,2467,2440
1370,1,0,35,0,-35
1371,0,0,26,0,-26
1372,0,0,35,0,-35
1373,1,0,50,0,-50
1374,1,0,1,0,-1
1375,1,1,636,1415,779
1376,1,1,175,1744,1569
1377,1,0,23,0,-23
1378,0,0,20,0,-20
1379,1,1,420,1520,1100
1380,1,1,675,1263,588
1381,1,0,68,0,-68
1382,0,0,74,0,-74
1383,0,0,65,0,-65
1384,0,0,13,0,-13
1385,1,1,95,1324,1229
1386,1,1,848,1525,677
1387,0,0,30,0,-30
1388,1,0,193,0,-193
1389,1,1,1201,1384,183
1390,0,0,33,0,-33
1391,0,0,42,0,-42
1392,0,0,11,0,-11
1393,1,0,57,0,-57
1394,1,1,312,1545,1233
1395,1,0,1,0,-1
1396,0,0,12,0,-12
1397,1,0,22,0,-22
1398,1,0,11,0,-11
1399,0,0,88,0,-88
1400,0,0,60,0,-60
1401,0,0,131,0,-131
1402,1,1,302,1252,950
1403,1,0,9,0,-9
1404,1,0,29,0,-29
1405,0,0,15,0,-15
1406,1,0,8,0,-8
1407,1,1,475,1447,972
1408,1,1,82,1726,1644
1409,1,0,31,0,-31
1410,1,1,26,1322,1296
1411,0,0,51,0,-51
1412,0,0,19,0,-19
1413,0,0,274,0,-274
1414,1,1,94,1491,1397
1415,0,0,43,0,-43
1416,0,0,37,0,-37
1417,0,0,8,0,-8
1418,1,0,183,0,-183
1419,0,0,23,0,-23
1420,0,0,63,0,-63
1421,1,1,640,1408,768
1422,1,0,66,0,-66
1423,1,1,559,1559,1000
1424,1,1,61,1898,1837
1425,0,0,27,0,-27
1426,0,0,38,0,-38
1427,1,1,825,1415,590
1428,1,0,14,0,-14
1429,1,0,118,0,-118
1430,1,0,0,0,0
1431,0,0,68,0,-68
1432,1,1,518,1275,757
1433,0,0,10,0,-10
1434,1,1,577,2554,1977
1435,1,0,51,0,-51
1436,1,0,45,0,-45
1437,0,0,28,0,-28
1438,1,1,359,1311,952
1439,0,0,10,0,-10
1440,0,0,5,0,-5
1441,0,0,95,0,-95
1442,0,0,7,0,-7
1443,1,1,573,1515,942
1444,1,0,87,0,-87
1445,1,0,70,0,-70
1446,1,1,1076,2338,1262
1447,1,1,437,1983,1546
1448,1,1,606,1267,661
1449,1,1,693,1223,530
1450,1,1,1364,1284,-80
1451,1,1,100,1293,1193
1452,1,0,52,0,-52
1453,1,1,93,1220,1127
1454,0,0,49,0,-49
1455,1,0,0,0,0
1456,1,0,18,0,-18
1457,1,1,202,1207,1005
1458,1,1,210,1417,1207
1459,1,0,89,0,-89
1460,0,0,247,0,-247
1461,1,1,196,1778,1582
1462,1,1,357,1309,952
1463,1,1,342,1552,1210
1464,0,0,146,0,-146
1465,1,1,674,1272,598
1466,0,0,7,0,-7
1467,0,0,17,0,-17
1468,1,1,1775,1369,-406
1469,1,1,240,1481,1241
1470,1,1,293,1265,972
1471,0,0,15,0,-15
1472,1,1,212,4288,4076
1473,1,0,0,0,0
1474,0,0,16,0,-16
1475,1,0,36,0,-36
1476,1,0,35,0,-35
1477,0,0,6,0,-6
1478,0,0,95,0,-95
1479,0,0,160,0,-160
1480,1,1,133,1550,1417
1481,0,0,4,0,-4
1482,1,1,1081,1544,463
1483,0,0,14,0,-14
1484,1,1,111,1270,1159
1485,1,1,1060,2046,986
1486,1,0,11,0,-11
1487,0,0,1,0,-1
1488,0,0,1,0,-1
1489,1,1,484,1382,898
1490,1,0,18,0,-18
1491,1,1,1434,1224,-210
1492,0,0,12,0,-12
1493,1,0,26,0,-26
1494,1,1,99,2127,2028
1495,0,0,11,0,-11
1496,1,1,327,1425,1098
1497,0,0,41,0,-41
1498,0,0,5,0,-5
1499,1,1,289,1209,920
1500,0,0,14,0,-14
1501,1,1,321,1463,1142
1502,1,0,21,0,-21
1503,0,0,71,0,-71
1504,0,0,107,0,-107
1505,0,0,0,0,0
1506,0,0,10,0,-10
1507,0,0,153,0,-153
1508,0,0,17,0,-17
1509,1,1,2261,1910,-351
1510,1,0,4,0,-4
1511,1,0,76,0,-76
1512,0,0,62,0,-62
1513,1,1,356,1420,1064
1514,1,1,165,1258,1093
1515,0,0,8,0,-8
1516,1,0,9,0,-9
1517,0,0,7,0,-7
1518,1,1,58,1987,1929
1519,0,0,100,0,-100
1520,1,0,9,0,-9
1521,0,0,73,0,-73
1522,0,0,87,0,-87
1523,1,0,118,0,-118
1524,0,0,13,0,-13
1525,1,1,592,1346,754
1526,1,1,660,1249,589
1527,1,0,187,0,-187
1528,1,0,28,0,-28
1529,0,0,6,0,-6
1530,1,0,35,0,-35
1531,0,0,12,0,-12
1532,1,1,129,1211,1082
1533,0,0,94,0,-94
1534,0,0,7,0,-7
1535,1,0,284,0,-284
1536,0,0,3,0,-3
1537,1,1,143,2181,2038
1538,0,0,22,0,-22
1539,0,0,68,0,-68
1540,1,1,217,1409,1192
1541,1,1,832,1722,890
1542,0,0,9,0,-9
1543,1,1,825,1218,393
1544,1,0,57,0,-57
1545,1,1,261,1345,1084
1546,1,1,364,1274,910
1547,0,0,76,0,-76
1548,1,1,1145,2791,1646
1549,1,0,6,0,-6
1550,1,0,1,0,-1
1551,0,0,2,0,-2
1552,0,0,183,0,-183
1553,1,1,160,1561,1401
1554,0,0,12,0,-12
1555,0,0,4,0,-4
1556,1,1,1080,1402,322
1557,1,0,37,0,-37
1558,1,0,54,0,-54
1559,1,1,25,1615,1590
1560,1,1,3331,1220,-2111
1561,0,0,20,0,-20
1562,1,1,31,2898,2867
1563,1,0,33,0,-33
1564,0,0,52,0,-52
1565,0,0,20,0,-20
1566,1,1,469,1340,871
1567,0,0,52,0,-52
1568,1,1,571,1457,886
1569,1,0,8,0,-8
1570,0,0,11,0,-11
1571,1,1,182,1522,1340
1572,0,0,84,0,-84
1573,1,1,686,1984,1298
1574,0,0,6,0,-6
1575,0,0,63,0,-63
1576,1,1,93,1212,1119
1577,0,0,7,0,-7
1578,1,0,48,0,-48
1579,1,0,11,0,-11
1580,1,0,48,0,-48
1581,1,1,369,1511,1142
1582,0,0,38,0,-38
1583,1,0,9,0,-9
1584,0,0,149,0,-149
1585,1,0,36,0,-36
1586,0,0,95,0,-95
1587,1,0,249,0,-249
1588,1,0,37,0,-37
1589,1,1,441,1316,875
1590,1,1,193,1416,1223
1591,1,0,103,0,-103
1592,1,1,684,1388,704
1593,1,0,55,0,-55
1594,0,0,90,0,-90
1595,1,0,27,0,-27
1596,1,1,41,1498,1457
1597,1,0,103,0,-103
1598,1,0,79,0,-79
1599,0,0,177,0,-177
1600,0,0,3,0,-3
1601,1,1,578,1797,1219
1602,1,1,96,1533,1437
1603,1,1,421,1238,817
1604,1,0,28,0,-28
1605,1,1,182,1332,1150
1606,0,0,28,0,-28
1607,1,1,472,1707,1235
1608,0,0,2,0,-2
1609,1,1,325,1255,930
1610,0,0,76,0,-76
1611,1,1,742,1540,798
1612,1,0,14,0,-14
1613,1,1,50,2007,1957
1614,1,1,32,1248,1216
1615,1,1,1185,1208,23
1616,1,1,133,1363,1230
1617,1,1,22,1480,1458
1618,1,1,495,1252,757
1619,1,1,465,1614,1149
1620,1,0,6,0,-6
1621,0,0,35,0,-35
1622,1,0,14,0,-14
1623,0,0,21,0,-21
1624,1,1,110,1868,1758
1625,0,0,11,0,-11
1626,0,0,72,0,-72
1627,1,0,16,0,-16
1628,0,0,43,0,-43
1629,0,0,10,0,-10
1630,1,1,278,1681,1403
1631,1,1,131,1949,1818
1632,1,0,191,0,-191
1633,0,0,96,0,-96
1634,0,0,22,0,-22
1635,1,1,386,1653,1267
1636,1,1,733,1308,575
1637,0,0,27,0,-27
1638,1,1,167,1396,1229
1639,1,1,655,1745,1090
1640,0,0,59,0,-59
1641,1,1,958,3705,2747
1642,1,0,33,0,-33
1643,0,0,26,0,-26
1644,0,0,68,0,-68
1645,0,0,24,0,-24
1646,1,1,174,1488,1314
1647,0,0,35,0,-35
1648,1,0,141,0,-141
1649,0,0,23,0,-23
1650,1,1,271,1211,940
1651,1,1,707,1344,637
1652,0,0,102,0,-102
1653,1,1,396,1308,912
1654,0,0,11,0,-11
1655,1,0,12,0,-12
1656,0,0,27,0,-27
1657,1,1,150,1203,1053
1658,1,1,162,2012,1850
1659,1,0,120,0,-120
1660,1,1,911,1283,372
1661,1,0,41,0,-41
1662,1,1,528,1259,731
1663,0,0,21,0,-21
1664,1,0,38,0,-38
1665,1,0,18,0,-18
1666,1,1,348,1465,1117
1667,0,0,31,0,-31
1668,1,1,140,1371,1231
1669,0,0,125,0,-125
1670,1,1,1278,1920,642
1671,1,0,47,0,-47
1672,1,1,978,1515,537
1673,1,1,233,3031,2798
1674,1,1,920,1443,523
1675,1,1,836,1371,535
1676,0,0,15,0,-15
1677,0,0,30,0,-30
1678,1,0,19,0,-19
1679,0,0,9,0,-9
1680,0,0,180,0,-180
1681,0,0,52,0,-52
1682,0,0,69,0,-69
1683,1,0,2,0,-2
1684,1,0,14,0,-14
1685,1,0,169,0,-169
1686,0,0,43,0,-43
1687,0,0,26,0,-26
1688,1,0,17,0,-17
1689,1,1,123,1231,1108
1690,1,0,19,0,-19
1691,1,0,140,0,-140
1692,1,1,313,1397,1084
1693,0,0,18,0,-18
1694,1,1,162,1234,1072
1695,0,0,4,0,-4
1696,1,0,76,0,-76
1697,0,0,54,0,-54
1698,1,1,587,1404,817
1699,0,0,1,0,-1
1700,1,1,820,1309,489
1701,1,0,52,0,-52
1702,0,0,10,0,-10
1703,0,0,84,0,-84
1704,1,0,1,0,-1
1705,1,0,83,0,-83
1706,1,0,8,0,-8
1707,1,1,806,1253,447
1708,0,0,23,0,-23
1709,1,0,7,0,-7
1710,1,0,12,0,-12
1711,1,1,895,1615,720
1712,0,0,70,0,-70
1713,0,0,63,0,-63
1714,0,0,184,0,-184
1715,1,0,30,0,-30
1716,0,0,6,0,-6
1717,1,1,598,2285,1687
1718,0,0,89,0,-89
1719,1,0,38,0,-38
1720,0,0,37,0,-37
1721,0,0,13,0,-13
1722,1,1,1668,1363,-305
1723,0,0,41,0,-41
1724,0,0,10,0,-10
1725,0,0,9,0,-9
1726,0,0,10,0,-10
1727,1,0,43,0,-43
1728,0,0,2,0,-2
1729,1,0,6,0,-6
1730,1,1,550,1379,829
1731,1,0,14,0,-14
1732,1,0,118,0,-118
1733,1,1,53,1463,1410
1734,0,0,56,0,-56
1735,1,1,669,2675,2006
1736,1,0,11,0,-11
1737,1,0,74,0,-74
1738,1,1,191,1545,1354
1739,1,0,122,0,-122
1740,1,0,7,0,-7
1741,0,0,11,0,-11
1742,0,0,118,0,-118
1743,1,1,192,1653,1461
1744,1,0,1,0,-1
1745,1,1,624,1585,961
1746,0,0,39,0,-39
1747,1,0,127,0,-127
1748,1,1,103,1380,1277
1749,0,0,75,0,-75
1750,0,0,11,0,-11
1751,1,0,24,0,-24
1752,1,1,313,1304,991
1753,1,1,1045,1373,328
1754,1,0,11,0,-11
1755,0,0,39,0,-39
1756,1,1,642,1223,581
1757,0,0,0,0,0
1758,0,0,18,0,-18
1759,1,0,55,0,-55
1760,1,0,40,0,-40
1761,0,0,8,0,-8
1762,1,1,561,1679,1118
1763,0,0,66,0,-66
1764,1,1,102,1567,1465
1765,1,1,269,2590,2321
1766,0,0,20,0,-20
1767,1,0,14,0,-14
1768,0,0,20,0,-20
1769,1,1,175,1284,1109
1770,1,0,148,0,-148
1771,1,1,69,1464,1395
1772,1,0,27,0,-27
1773,1,1,1399,1604,205
1774,1,1,666,1235,569
1775,0,0,49,0,-49
1776,1,0,19,0,-19
1777,1,1,899,1773,874
1778,1,0,2,0,-2
1779,1,0,18,0,-18
1780,1,1,219,1352,1133
1781,0,0,72,0,-72
1782,0,0,27,0,-27
1783,1,1,67,2292,2225
1784,1,0,3,0,-3
1785,0,0,10,0,-10
1786,0,0,125,0,-125
1787,0,0,6,0,-6
1788,1,1,366,1274,908
1789,0,0,17,0,-17
1790,1,0,66,0,-66
1791,0,0,27,0,-27
1792,0,0,12,0,-12
1793,1,1,105,1896,1791
1794,1,1,1029,1247,218
1795,1,1,589,1565,976
1796,1,1,619,1336,717
1797,1,0,31,0,-31
1798,1,0,2,0,-2
1799,0,0,117,0,-117
1800,1,0,48,0,-48
1801,1,0,197,0,-197
1802,1,0,147,0,-147
1803,1,1,2128,1956,-172
1804,1,0,60,0,-60
1805,1,1,508,1725,1217
1806,0,0,116,0,-116
1807,0,0,145,0,-145
1808,1,1,516,1458,942
1809,1,0,64,0,-64
1810,1,1,511,1848,1337
1811,0,0,10,0,-10
1812,0,0,125,0,-125
1813,0,0,71,0,-71
1814,1,0,215,0,-215
1815,0,0,63,0,-63
1816,0,0,40,0,-40
1817,0,0,81,0,-81
1818,1,0,158,0,-158
1819,0,0,7,0,-7
1820,0,0,88,0,-88
1821,0,0,40,0,-40
1822,0,0,67,0,-67
1823,0,0,20,0,-20
1824,1,0,70,0,-70
1825,1,0,121,0,-121
1826,1,0,17,0,-17
1827,1,1,397,1217,820
1828,1,0,23,0,-23
1829,0,0,27,0,-27
1830,0,0,84,0,-84
1831,0,0,0,0,0
1832,0,0,47,0,-47
1833,1,0,65,0,-65
1834,0,0,40,0,-40
1835,1,0,34,0,-34
1836,1,0,26,0,-26
1837,0,0,7,0,-7
1838,0,0,55,0,-55
1839,1,1,35,1603,1568
1840,0,0,42,0,-42
1841,0,0,66,0,-66
1842,1,1,330,1527,1197
1843,1,1,142,1225,1083
1844,0,0,60,0,-60
1845,0,0,1,0,-1
1846,1,1,525,1505,980
1847,0,0,15,0,-15
1848,0,0,91,0,-91
1849,0,0,12,0,-12
1850,1,1,621,1372,751
1851,1,1,1052,1770,718
1852,1,1,39,1319,1280
1853,1,0,114,0,-114
1854,1,0,28,0,-28
1855,1,1,1690,1720,30
1856,1,1,2297,1254,-1043
1857,0,0,65,0,-65
1858,0,0,160,0,-160
1859,1,1,340,1908,1568
1860,1,0,15,0,-15
1861,1,0,14,0,-14
1862,0,0,11,0,-11
1863,0,0,4,0,-4
1864,1,0,12,0,-12
1865,1,1,1034,2048,1014
1866,1,0,6,0,-6
1867,0,0,1,0,-1
1868,0,0,14,0,-14
1869,0,0,258,0,-258
1870,0,0,5,0,-5
1871,1,0,51,0,-51
1872,1,1,94,1223,1129
1873,0,0,139,0,-139
1874,0,0,73,0,-73
1875,0,0,34,0,-34
1876,0,0,30,0,-30
1877,1,0,45,0,-45
1878,1,1,1539,1314,-225
1879,0,0,41,0,-41
1880,1,0,193,0,-193
1881,0,0,17,0,-17
1882,1,1,286,1253,967
1883,1,1,850,4447,3597
1884,1,0,32,0,-32
1885,1,0,53,0,-53
1886,1,1,47,1868,1821
1887,1,0,39,0,-39
1888,0,0,100,0,-100
1889,0,0,49,0,-49
1890,1,1,483,1433,950
1891,1,1,445,1592,1147
1892,1,0,60,0,-60
1893,1,0,15,0,-15
1894,0,0,29,0,-29
1895,0,0,154,0,-154
1896,0,0,3,0,-3
1897,1,1,656,1353,697
1898,1,0,44,0,-44
1899,0,0,6,0,-6
1900,1,1,112,1284,1172
1901,1,1,986,1523,537
1902,0,0,70,0,-70
1903,0,0,55,0,-55
1904,1,1,209,2404,2195
1905,0,0,80,0,-80
1906,0,0,120,0,-120
1907,1,1,618,1444,826
1908,0,0,227,0,-227
1909,1,0,43,0,-43
1910,1,0,57,0,-57
1911,1,0,53,0,-53
1912,1,1,893,1376,483
1913,1,1,96,1774,1678
1914,1,0,52,0,-52
1915,0,0,98,0,-98
1916,0,0,22,0,-22
1917,1,0,76,0,-76
1918,0,0,40,0,-40
1919,0,0,54,0,-54
1920,1,0,86,0,-86
1921,0,0,75,0,-75
1922,1,1,1204,1898,694
1923,1,1,289,1492,1203
1924,0,0,82,0,-82
1925,0,0,4,0,-4
1926,1,1,197,1297,1100
1927,1,1,675,2612,1937
1928,1,0,98,0,-98
1929,1,1,214,1317,1103
1930,0,0,77,0,-77
1931,1,0,20,0,-20
1932,1,1,628,2446,1818
1933,0,0,74,0,-74
1934,0,0,19,0,-19
1935,1,0,25,0,-25
1936,1,1,362,1291,929
1937,0,0,73,0,-73
1938,1,1,519,1732,1213
1939,0,0,51,0,-51
1940,1,0,11,0,-11
1941,1,1,219,1620,1401
1942,1,1,600,1338,738
1943,1,0,67,0,-67
1944,1,1,527,1247,720
1945,1,0,152,0,-152
1946,1,0,1,0,-1
1947,1,0,17,0,-17
1948,0,0,0,0,0
1949,0,0,0,0,0
1950,0,0,39,0,-39
1951,1,0,58,0,-58
1952,1,0,56,0,-56
1953,1,1,233,1211,978
1954,0,0,7,0,-7
1955,0,0,14,0,-14
1956,1,1,152,1411,1259
1957,1,1,362,1322,960
1958,1,0,274,0,-274
1959,0,0,179,0,-179
1960,0,0,40,0,-40
1961,1,0,10,0,-10
1962,0,0,65,0,-65
1963,0,0,6,0,-6
1964,1,0,1,0,-1
1965,1,0,21,0,-21
1966,0,0,24,0,-24
1967,0,0,27,0,-27
1968,1,0,55,0,-55
1969,1,1,180,2689,2509
1970,1,1,1667,1580,-87
1971,0,0,9,0,-9
1972,0,0,7,0,-7
1973,0,0,71,0,-71
1974,1,0,10,0,-10
1975,0,0,263,0,-263
1976,1,0,11,0,-11
1977,0,0,115,0,-115
1978,1,0,15,0,-15
1979,0,0,94,0,-94
1980,0,0,13,0,-13
1981,1,1,102,1228,1126
1982,1,0,118,0,-118
1983,0,0,32,0,-32
1984,1,0,47,0,-47
1985,1,0,39,0,-39
1986,1,1,1000,1443,443
1987,1,1,395,1621,1226
1988,0,0,18,0,-18
1989,0,0,40,0,-40
1990,1,1,290,2035,1745
1991,0,0,53,0,-53
1992,0,0,166,0,-166
1993,0,0,12,0,-12
1994,1,1,1056,1665,609
1995,1,1,1008,1234,226
1996,0,0,21,0,-21
1997,0,0,43,0,-43
1998,0,0,44,0,-44
1999,0,0,161,0,-161
2000,0,0,28,0,-28
2001,1,0,0,0,0
2002,0,0,44,0,-44
2003,0,0,32,0,-32
2004,0,0,49,0,-49
2005,0,0,1,0,-1
2006,0,0,91,0,-91
2007,0,0,37,0,-37
2008,0,0,30,0,-30
2009,1,0,16,0,-16
2010,1,1,402,1935,1533
2011,1,0,72,0,-72
2012,0,0,39,0,-39
2013,0,0,43,0,-43
2014,0,0,49,0,-49
2015,1,1,555,1743,1188
2016,1,0,44,0,-44
2017,1,0,3,0,-3
2018,1,0,84,0,-84
2019,0,0,35,0,-35
2020,0,0,3,0,-3
2021,0,0,69,0,-69
2022,0,0,25,0,-25
2023,0,0,243,0,-243
2024,1,0,1,0,-1
2025,1,1,170,1726,1556
2026,1,0,302,0,-302
2027,0,0,25,0,-25
2028,1,1,1049,1215,166
2029,1,0,23,0,-23
2030,0,0,2,0,-2
2031,1,0,14,0,-14
2032,1,0,0,0,0
