ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1051,0,0,9,0,-9
1052,1,1,554,1293,739
1053,1,0,43,0,-43
1054,0,0,22,0,-22
1055,1,0,56,0,-56
1056,1,0,38,0,-38
1057,0,0,50,0,-50
1058,1,1,815,1383,568
1059,0,0,12,0,-12
1060,1,1,1241,1776,535
1061,1,0,120,0,-120
1062,0,0,32,0,-32
1063,1,1,258,4097,3839
1064,0,0,16,0,-16
1065,1,1,243,1817,1574
1066,1,0,4,0,-4
1067,1,1,321,1232,911
1068,1,0,10,0,-10
1069,0,0,25,0,-25
1070,0,0,61,0,-61
1071,1,1,221,1362,1141
1072,1,1,228,1860,1632
1073,0,0,97,0,-97
1074,1,1,611,1233,622
1075,0,0,42,0,-42
1076,0,0,20,0,-20
1077,1,0,170,0,-170
1078,1,0,11,0,-11
1079,0,0,198,0,-198
1080,1,0,46,0,-46
1081,1,1,446,1503,1057
1082,1,1,308,1339,1031
1083,0,0,24,0,-24
1084,1,1,849,1371,522
1085,1,0,57,0,-57
1086,1,1,780,1444,664
1087,1,1,337,1525,1188
1088,1,1,1193,1200,7
1089,0,0,66,0,-66
1090,1,1,580,1227,647
1091,1,0,51,0,-51
1092,1,1,509,1297,788
1093,1,0,35,0,-35
1094,1,0,36,0,-36
1095,1,1,141,1325,1184
1096,0,0,112,0,-112
1097,1,0,60,0,-60
1098,0,0,40,0,-40
1099,1,0,182,0,-182
1100,0,0,0,0,0
1101,1,1,947,1852,905
1102,1,0,8,0,-8
1103,0,0,31,0,-31
1104,0,0,14,0,-14
1105,1,1,637,1212,575
1106,1,0,33,0,-33
1107,0,0,10,0,-10
1108,0,0,61,0,-61
1109,1,0,22,0,-22
1110,1,0,5,0,-5
1111,0,0,133,0,-133
1112,1,1,8,1790,1782
1113,1,0,19,0,-19
1114,1,0,34,0,-34
1115,1,0,43,0,-43
1116,1,1,641,2720,2079
1117,1,1,581,2191,1610
1118,0,0,60,0,-60
1119,1,0,66,0,-66
1120,1,0,25,0,-25
1121,0,0,1,0,-1
1122,0,0,18,0,-18
1123,0,0,1,0,-1
1124,0,0,62,0,-62
1125,1,1,381,1461,1080
1126,0,0,56,0,-56
1127,0,0,25,0,-25
1128,0,0,0,0,0
1129,1,1,345,1472,1127
1130,1,0,110,0,-110
1131,0,0,7,0,-7
1132,1,0,36,0,-36
1133,0,0,94,0,-94
1134,1,1,1138,1329,191
1135,0,0,5,0,-5
1136,1,0,31,0,-31
1137,1,1,140,1390,1250
1138,1,0,80,0,-80
1139,1,1,198,2155,1957
1140,1,0,154,0,-154
1141,1,1,1919,1235,-684
1142,1,1,820,2393,1573
1143,1,0,2,0,-2
1144,0,0,63,0,-63
1145,1,0,21,0,-21
1146,0,0,85,0,-85
1147,0,0,75,0,-75
1148,0,0,162,0,-162
1149,1,0,39,0,-39
1150,1,0,5,0,-5
1151,1,1,1355,1480,125
1152,0,0,39,0,-39
1153,0,0,41,0,-41
1154,0,0,10,0,-10
1155,0,0,22,0,-22
1156,1,0,1,0,-1
1157,0,0,91,0,-91
1158,1,0,51,0,-51
1159,1,1,602,1912,1310
1160,1,0,82,0,-82
1161,1,1,642,1578,936
1162,1,0,23,0,-23
1163,0,0,61,0,-61
1164,1,0,62,0,-62
1165,0,0,103,0,-103
1166,1,0,94,0,-94
1167,1,0,10,0,-10
1168,1,0,96,0,-96
1169,1,1,832,1391,559
1170,1,1,234,1517,1283
1171,1,0,148,0,-148
1172,1,1,1521,1566,45
1173,1,1,524,1399,875
1174,1,0,92,0,-92
1175,1,1,288,4936,4648
1176,1,1,26,1205,1179
1177,1,1,79,1569,1490
1178,1,1,1220,1200,-20
1179,1,1,706,3373,2667
1180,0,0,118,0,-118
1181,1,1,2213,1973,-240
1182,1,0,1,0,-1
1183,0,0,4,0,-4
1184,1,1,326,1417,1091
1185,1,0,64,0,-64
1186,1,1,77,2245,2168
1187,1,1,1048,1239,191
1188,0,0,0,0,0
1189,0,0,13,0,-13
1190,0,0,9,0,-9
1191,1,0,103,0,-103
1192,1,1,395,1222,827
1193,1,1,1057,1595,538
1194,1,0,72,0,-72
1195,1,1,139,1468,1329
1196,1,0,44,0,-44
1197,0,0,82,0,-82
1198,0,0,182,0,-182
1199,1,1,401,1807,1406
1200,0,0,21,0,-21
1201,1,1,47,1753,1706
1202,0,0,50,0,-50
1203,1,0,54,0,-54
1204,1,0,132,0,-132
1205,1,1,232,1240,1008
1206,0,0,144,0,-144
1207,0,0,15,0,-15
1208,0,0,26,0,-26
1209,1,1,52,1991,1939
1210,1,0,98,0,-98
1211,0,0,78,0,-78
1212,1,0,33,0,-33
1213,1,1,331,1254,923
1214,1,0,39,0,-39
1215,0,0,74,0,-74
1216,0,0,42,0,-42
1217,1,0,23,0,-23
1218,1,1,751,1200,449
1219,1,1,3440,1234,-2206
1220,0,0,17,0,-17
1221,0,0,5,0,-5
1222,1,1,587,1782,1195
1223,1,0,42,0,-42
1224,1,0,24,0,-24
1225,1,0,21,0,-21
1226,1,0,182,0,-182
1227,1,1,545,3110,2565
1228,1,0,155,0,-155
1229,1,1,903,1292,389
1230,1,0,0,0,0
1231,1,0,37,0,-37
1232,0,0,5,0,-5
1233,1,0,14,0,-14
1234,0,0,33,0,-33
1235,0,0,10,0,-10
1236,0,0,32,0,-32
1237,1,1,1159,1328,169
1238,1,0,22,0,-22
1239,0,0,28,0,-28
1240,0,0,0,0,0
1241,0,0,123,0,-123
1242,1,0,8,0,-8
1243,0,0,22,0,-22
1244,1,1,215,1419,1204
1245,0,0,16,0,-16
1246,1,0,188,0,-188
1247,0,0,30,0,-30
1248,1,1,85,2488,2403
1249,1,1,917,1580,663
1250,1,1,206,1541,1335
1251,1,0,37,0,-37
1252,0,0,124,0,-124
1253,0,0,68,0,-68
1254,0,0,29,0,-29
1255,1,1,520,1300,780
1256,1,0,10,0,-10
1257,0,0,54,0,-54
1258,1,1,224,1413,1189
1259,0,0,73,0,-73
1260,0,0,152,0,-152
1261,0,0,26,0,-26
1262,1,1,222,1407,1185
1263,0,0,20,0,-20
1264,1,0,14,0,-14
1265,0,0,18,0,-18
1266,1,1,150,1242,1092
1267,1,1,224,1229,1005
1268,1,0,11,0,-11
1269,1,1,120,1284,1164
1270,0,0,6,0,-6
1271,0,0,4,0,-4
1272,1,0,12,0,-12
1273,0,0,12,0,-12
1274,1,0,24,0,-24
1275,1,1,87,1251,1164
1276,0,0,4,0,-4
1277,0,0,56,0,-56
1278,1,1,354,1229,875
1279,1,0,20,0,-20
1280,1,1,1711,1554,-157
1281,1,0,24,0,-24
1282,0,0,11,0,-11
1283,1,0,30,0,-30
1284,0,0,15,0,-15
1285,1,0,59,0,-59
1286,1,1,1426,1369,-57
1287,1,0,136,0,-136
1288,0,0,21,0,-21
1289,1,1,1342,1756,414
1290,1,0,12,0,-12
1291,0,0,13,0,-13
1292,1,0,254,0,-254
1293,0,0,233,0,-233
1294,0,0,84,0,-84
1295,0,0,15,0,-15
1296,1,1,196,2716,2520
1297,0,0,77,0,-77
1298,1,1,170,1215,1045
1299,0,0,44,0,-44
1300,0,0,6,0,-6
1301,1,1,91,1261,1170
1302,1,0,10,0,-10
1303,1,0,99,0,-99
1304,0,0,47,0,-47
1305,1,1,295,1482,1187
1306,1,1,756,1210,454
1307,0,0,29,0,-29
1308,1,0,25,0,-25
1309,1,1,262,1240,978
1310,0,0,147,0,-147
1311,0,0,19,0,-19
1312,0,0,29,0,-29
1313,0,0,33,0,-33
1314,0,0,16,0,-16
1315,1,1,122,1742,1620
1316,1,0,39,0,-39
1317,1,1,140,1290,1150
1318,0,0,42,0,-42
1319,1,1,863,1628,765
1320,1,0,53,0,-53
1321,1,0,92,0,-92
1322,1,0,51,0,-51
1323,0,0,43,0,-43
1324,0,0,15,0,-15
1325,0,0,17,0,-17
1326,0,0,1,0,-1
1327,1,1,747,1449,702
1328,0,0,70,0,-70
1329,0,0,116,0,-116
1330,0,0,1,0,-1
1331,1,0,6,0,-6
1332,1,1,547,1422,875
1333,1,0,96,0,-96
1334,1,0,126,0,-126
1335,1,1,689,1396,707
1336,1,0,16,0,-16
1337,1,1,1472,1311,-161
1338,1,1,387,1452,1065
1339,0,0,63,0,-63
1340,1,0,83,0,-83
1341,0,0,65,0,-65
1342,0,0,11,0,-11
1343,0,0,57,0,-57
1344,1,1,932,1363,431
1345,1,1,323,1421,1098
1346,0,0,68,0,-68
1347,1,0,16,0,-16
1348,1,0,19,0,-19
1349,0,0,67,0,-67
1350,0,0,34,0,-34
1351,1,0,105,0,-105
1352,1,1,163,1300,1137
1353,1,1,131,1649,1518
1354,1,1,617,1414,797
1355,1,1,640,1355,715
1356,1,0,28,0,-28
1357,0,0,8,0,-8
1358,1,0,4,0,-4
1359,0,0,85,0,-85
1360,1,0,29,0,-29
1361,1,1,534,1362,828
1362,1,0,57,0,-57
1363,1,0,62,0,-62
1364,0,0,22,0,-22
1365,0,0,32,0,-32
1366,0,0,97,0,-97
1367,1,1,341,2222,1881
1368,0,0,16,0,-16
1369,1,1,339,1834,1495
1370,0,0,27,0,-27
1371,1,0,94,0,-94
1372,1,1,794,1310,516
1373,1,1,529,1268,739
1374,1,1,400,1352,952
1375,0,0,24,0,-24
1376,0,0,10,0,-10
1377,1,0,22,0,-22
1378,0,0,70,0,-70
1379,1,1,824,1262,438
1380,0,0,19,0,-19
1381,1,1,297,2175,1878
1382,0,0,60,0,-60
1383,1,1,1727,1561,-166
1384,1,1,20,1607,1587
1385,1,1,227,1313,1086
1386,0,0,101,0,-101
1387,0,0,9,0,-9
1388,0,0,7,0,-7
1389,0,0,31,0,-31
1390,0,0,1,0,-1
1391,0,0,28,0,-28
1392,1,0,2,0,-2
1393,0,0,22,0,-22
1394,1,0,44,0,-44
1395,1,0,1,0,-1
1396,0,0,14,0,-14
1397,1,0,0,0,0
1398,1,0,83,0,-83
1399,1,0,2,0,-2
1400,0,0,4,0,-4
1401,0,0,13,0,-13
1402,1,0,72,0,-72
1403,0,0,25,0,-25
1404,0,0,20,0,-20
1405,1,1,165,1569,1404
1406,0,0,32,0,-32
1407,1,1,56,1262,1206
1408,1,0,77,0,-77
1409,0,0,20,0,-20
1410,0,0,9,0,-9
1411,1,0,117,0,-117
1412,1,1,717,1324,607
1413,1,0,44,0,-44
1414,0,0,59,0,-59
1415,1,1,207,1575,1368
1416,1,1,680,1248,568
1417,1,1,386,2258,1872
1418,1,0,13,0,-13
1419,1,1,655,1775,1120
1420,1,1,216,1749,1533
1421,0,0,14,0,-14
1422,0,0,82,0,-82
1423,0,0,5,0,-5
1424,1,1,319,1463,1144
1425,1,1,947,1470,523
1426,0,0,7,0,-7
1427,0,0,48,0,-48
1428,0,0,33,0,-33
1429,0,0,10,0,-10
1430,0,0,1,0,-1
1431,1,0,68,0,-68
1432,0,0,22,0,-22
1433,1,0,30,0,-30
1434,0,0,326,0,-326
1435,0,0,61,0,-61
1436,0,0,99,0,-99
1437,1,0,0,0,0
1438,1,1,358,1371,1013
1439,1,0,25,0,-25
1440,0,0,0,0,0
1441,0,0,51,0,-51
1442,0,0,50,0,-50
1443,1,1,225,1498,1273
1444,1,1,842,1609,767
1445,1,0,89,0,-89
1446,1,1,256,1785,1529
1447,1,0,54,0,-54
1448,1,0,14,0,-14
1449,1,1,556,1234,678
1450,1,0,2,0,-2
1451,1,1,339,1807,1468
1452,1,0,27,0,-27
1453,1,1,138,1338,1200
1454,1,1,638,1293,655
1455,0,0,12,0,-12
1456,1,1,498,3240,2742
1457,1,1,384,1492,1108
1458,0,0,24,0,-24
1459,1,1,59,1334,1275
1460,1,0,42,0,-42
1461,0,0,14,0,-14
1462,1,0,13,0,-13
1463,0,0,41,0,-41
1464,1,1,3723,2237,-1486
1465,1,1,204,1416,1212
1466,1,1,1023,1313,290
1467,1,0,117,0,-117
1468,1,1,1417,1319,-98
1469,1,0,101,0,-101
1470,1,0,51,0,-51
1471,0,0,40,0,-40
1472,0,0,2,0,-2
1473,1,1,413,1220,807
1474,0,0,19,0,-19
1475,0,0,261,0,-261
1476,1,0,93,0,-93
1477,0,0,156,0,-156
1478,0,0,16,0,-16
1479,1,0,27,0,-27
1480,0,0,17,0,-17
1481,1,1,501,1544,1043
1482,0,0,47,0,-47
1483,1,1,749,1265,516
1484,0,0,67,0,-67
1485,1,1,380,2018,1638
1486,1,1,1053,1620,567
1487,1,1,184,1477,1293
1488,1,1,134,1279,1145
1489,0,0,2,0,-2
1490,0,0,12,0,-12
1491,1,1,566,1593,1027
1492,0,0,12,0,-12
1493,0,0,37,0,-37
1494,1,0,3,0,-3
1495,1,1,217,1674,1457
1496,1,0,27,0,-27
1497,1,1,76,1285,1209
1498,0,0,24,0,-24
1499,1,1,66,1741,1675
1500,1,1,212,1518,1306
1501,1,0,33,0,-33
1502,0,0,70,0,-70
1503,1,1,598,1471,873
1504,1,0,5,0,-5
1505,0,0,173,0,-173
1506,1,1,1650,1252,-398
1507,1,1,1131,1818,687
1508,0,0,11,0,-11
1509,1,1,268,1373,1105
1510,0,0,35,0,-35
1511,1,0,86,0,-86
1512,1,0,16,0,-16
1513,1,1,146,1499,1353
1514,1,0,4,0,-4
1515,0,0,44,0,-44
1516,1,0,112,0,-112
1517,1,0,21,0,-21
1518,0,0,39,0,-39
1519,1,1,177,1675,1498
1520,0,0,29,0,-29
1521,0,0,33,0,-33
1522,0,0,84,0,-84
1523,1,0,108,0,-108
1524,0,0,51,0,-51
1525,1,0,31,0,-31
1526,0,0,4,0,-4
1527,1,1,823,1939,1116
1528,1,1,1147,1636,489
1529,1,1,380,1554,1174
1530,1,1,207,1333,1126
1531,1,1,53,1281,1228
1532,1,1,81,1545,1464
1533,0,0,19,0,-19
1534,1,1,777,1275,498
1535,1,1,472,1366,894
1536,0,0,2,0,-2
1537,1,0,28,0,-28
1538,0,0,31,0,-31
1539,0,0,22,0,-22
1540,1,1,131,1325,1194
1541,0,0,29,0,-29
1542,1,1,426,1553,1127
1543,1,0,15,0,-15
1544,1,0,3,0,-3
1545,0,0,83,0,-83
1546,1,1,478,1275,797
1547,0,0,27,0,-27
1548,1,0,112,0,-112
1549,0,0,1,0,-1
1550,0,0,8,0,-8
1551,1,1,1121,1386,265
1552,1,0,45,0,-45
1553,1,0,100,0,-100
1554,1,1,484,1998,1514
1555,1,1,776,2982,2206
1556,1,1,470,1213,743
1557,0,0,18,0,-18
1558,0,0,6,0,-6
1559,1,1,270,1516,1246
1560,0,0,49,0,-49
1561,0,0,43,0,-43
1562,1,1,1055,2155,1100
1563,1,0,111,0,-111
1564,0,0,15,0,-15
1565,0,0,40,0,-40
1566,1,1,464,3220,2756
1567,1,0,50,0,-50
1568,1,1,24,1760,1736
1569,1,1,181,1967,1786
1570,0,0,77,0,-77
1571,0,0,39,0,-39
1572,1,1,73,1960,1887
1573,0,0,27,0,-27
1574,0,0,79,0,-79
1575,0,0,15,0,-15
1576,0,0,234,0,-234
1577,0,0,12,0,-12
1578,1,1,1452,1306,-146
1579,1,1,475,1464,989
1580,1,0,51,0,-51
1581,0,0,45,0,-45
1582,1,0,0,0,0
1583,0,0,18,0,-18
1584,1,0,1,0,-1
1585,0,0,14,0,-14
1586,1,1,823,1267,444
1587,1,1,998,1221,223
1588,1,1,297,1223,926
1589,1,0,49,0,-49
1590,0,0,53,0,-53
1591,1,0,88,0,-88
1592,0,0,12,0,-12
1593,1,0,0,0,0
1594,0,0,225,0,-225
1595,1,1,443,1533,1090
1596,0,0,45,0,-45
1597,1,0,73,0,-73
1598,0,0,60,0,-60
1599,1,0,149,0,-149
1600,1,0,31,0,-31
1601,1,0,17,0,-17
1602,1,1,873,1275,402
1603,0,0,57,0,-57
1604,0,0,10,0,-10
1605,0,0,54,0,-54
1606,1,1,308,1507,1199
1607,0,0,57,0,-57
1608,1,1,880,1360,480
1609,0,0,49,0,-49
1610,0,0,73,0,-73
1611,1,0,17,0,-17
1612,1,1,80,1574,1494
1613,1,0,6,0,-6
1614,1,0,13,0,-13
1615,1,1,184,1579,1395
1616,1,0,123,0,-123
1617,0,0,22,0,-22
1618,0,0,17,0,-17
1619,1,1,218,2085,1867
1620,1,0,50,0,-50
1621,1,1,1023,1219,196
1622,0,0,85,0,-85
1623,1,1,84,1200,1116
1624,1,1,1915,1698,-217
1625,1,1,511,1441,930
1626,1,1,2726,1203,-1523
1627,1,1,350,1206,856
1628,0,0,29,0,-29
1629,0,0,10,0,-10
1630,0,0,0,0,0
1631,0,0,38,0,-38
1632,1,0,27,0,-27
1633,0,0,155,0,-155
1634,0,0,51,0,-51
1635,0,0,62,0,-62
1636,0,0,3,0,-3
1637,1,0,73,0,-73
1638,1,0,12,0,-12
1639,0,0,40,0,-40
1640,1,0,48,0,-48
1641,0,0,12,0,-12
1642,1,0,61,0,-61
1643,0,0,4,0,-4
1644,0,0,12,0,-12
1645,1,0,34,0,-34
1646,0,0,148,0,-148
1647,1,0,15,0,-15
1648,1,1,86,1262,1176
1649,1,1,38,1203,1165
1650,0,0,58,0,-58
1651,1,1,320,1210,890
1652,1,1,957,1324,367
1653,1,1,1062,1281,219
1654,1,0,92,0,-92
1655,1,0,29,0,-29
1656,1,1,56,1223,1167
1657,0,0,70,0,-70
1658,0,0,9,0,-9
1659,1,0,81,0,-81
1660,1,1,411,1214,803
1661,1,0,85,0,-85
1662,0,0,32,0,-32
1663,1,0,34,0,-34
1664,1,1,291,1355,1064
1665,1,0,25,0,-25
1666,1,1,1088,1342,254
1667,0,0,72,0,-72
1668,1,1,127,1261,1134
1669,0,0,11,0,-11
1670,1,1,277,1437,1160
1671,1,0,10,0,-10
1672,0,0,22,0,-22
1673,1,1,426,1231,805
1674,1,0,38,0,-38
1675,0,0,75,0,-75
1676,1,0,40,0,-40
1677,0,0,27,0,-27
1678,1,1,318,1378,1060
1679,0,0,55,0,-55
1680,1,0,27,0,-27
1681,0,0,161,0,-161
1682,0,0,37,0,-37
1683,0,0,19,0,-19
1684,0,0,18,0,-18
1685,0,0,0,0,0
1686,0,0,18,0,-18
1687,1,0,44,0,-44
1688,0,0,40,0,-40
1689,1,1,86,1421,1335
1690,0,0,77,0,-77
1691,1,1,850,2553,1703
1692,0,0,24,0,-24
1693,0,0,35,0,-35
1694,1,0,2,0,-2
1695,1,0,36,0,-36
1696,0,0,109,0,-109
1697,1,1,1012,1463,451
1698,1,0,9,0,-9
1699,0,0,8,0,-8
1700,0,0,13,0,-13
1701,0,0,266,0,-266
1702,1,0,14,0,-14
1703,1,1,617,1364,747
1704,1,0,106,0,-106
1705,1,0,3,0,-3
1706,1,0,17,0,-17
1707,0,0,198,0,-198
1708,1,0,89,0,-89
1709,1,1,315,1210,895
1710,1,0,28,0,-28
1711,0,0,117,0,-117
1712,1,0,55,0,-55
1713,1,0,53,0,-53
1714,1,1,439,1231,792
1715,0,0,23,0,-23
1716,1,0,12,0,-12
1717,1,1,511,1387,876
1718,1,1,2051,1267,-784
1719,1,1,446,1233,787
1720,0,0,12,0,-12
1721,0,0,69,0,-69
1722,0,0,18,0,-18
1723,1,1,1697,1245,-452
1724,1,1,981,1226,245
1725,1,1,565,1280,715
1726,1,0,13,0,-13
1727,1,1,185,1351,1166
1728,1,1,725,1354,629
1729,1,0,34,0,-34
1730,1,0,95,0,-95
1731,1,1,432,1230,798
1732,0,0,4,0,-4
1733,0,0,38,0,-38
1734,1,1,62,1862,1800
1735,0,0,14,0,-14
1736,1,1,498,1218,720
1737,0,0,98,0,-98
1738,1,1,115,2216,2101
1739,0,0,200,0,-200
1740,0,0,6,0,-6
1741,0,0,73,0,-73
1742,0,0,4,0,-4
1743,1,1,277,2358,2081
1744,1,1,810,2261,1451
1745,0,0,50,0,-50
1746,1,1,680,1382,702
1747,1,0,45,0,-45
1748,1,1,92,1703,1611
1749,0,0,6,0,-6
1750,1,1,803,1407,604
1751,1,0,23,0,-23
1752,1,0,77,0,-77
1753,0,0,58,0,-58
1754,1,0,51,0,-51
1755,0,0,0,0,0
1756,1,0,147,0,-147
1757,0,0,18,0,-18
1758,0,0,51,0,-51
1759,0,0,65,0,-65
1760,0,0,36,0,-36
1761,0,0,58,0,-58
1762,0,0,16,0,-16
1763,1,0,52,0,-52
1764,1,1,995,1692,697
1765,0,0,97,0,-97
1766,0,0,32,0,-32
1767,0,0,12,0,-12
1768,1,0,52,0,-52
1769,1,1,778,1204,426
1770,0,0,1,0,-1
1771,1,1,628,1836,1208
1772,0,0,30,0,-30
1773,0,0,252,0,-252
1774,1,1,794,1290,496
1775,0,0,90,0,-90
1776,0,0,73,0,-73
1777,0,0,3,0,-3
1778,1,1,1214,1223,9
1779,0,0,3,0,-3
1780,1,1,640,1385,745
1781,0,0,0,0,0
1782,0,0,12,0,-12
1783,1,1,1139,1770,631
1784,0,0,165,0,-165
1785,0,0,2,0,-2
1786,0,0,105,0,-105
1787,1,1,1594,1462,-132
1788,1,1,121,1324,1203
1789,0,0,77,0,-77
1790,0,0,21,0,-21
1791,1,1,24,1224,1200
1792,0,0,33,0,-33
1793,0,0,96,0,-96
1794,0,0,30,0,-30
1795,0,0,16,0,-16
1796,1,1,376,2183,1807
1797,0,0,18,0,-18
1798,0,0,119,0,-119
1799,0,0,11,0,-11
1800,1,0,6,0,-6
1801,0,0,1,0,-1
1802,1,0,86,0,-86
1803,1,0,89,0,-89
1804,1,0,11,0,-11
1805,1,0,10,0,-10
1806,1,0,103,0,-103
1807,0,0,0,0,0
1808,0,0,14,0,-14
1809,1,1,65,1588,1523
1810,0,0,40,0,-40
1811,1,1,296,1269,973
1812,0,0,27,0,-27
1813,0,0,14,0,-14
1814,0,0,48,0,-48
1815,0,0,10,0,-10
1816,0,0,21,0,-21
1817,0,0,149,0,-149
1818,0,0,77,0,-77
1819,0,0,92,0,-92
1820,1,0,54,0,-54
1821,1,1,37,1379,1342
1822,1,1,76,1305,1229
1823,0,0,73,0,-73
1824,0,0,70,0,-70
1825,0,0,12,0,-12
1826,0,0,24,0,-24
1827,0,0,62,0,-62
1828,0,0,57,0,-57
1829,1,0,71,0,-71
1830,1,1,362,1805,1443
1831,1,1,71,1410,1339
1832,1,1,343,1458,1115
1833,1,0,35,0,-35
1834,1,0,8,0,-8
1835,1,1,39,1277,1238
1836,0,0,117,0,-117
1837,1,0,16,0,-16
1838,1,1,1474,1727,253
1839,1,0,4,0,-4
1840,1,1,941,1558,617
1841,1,1,139,2113,1974
1842,1,1,79,1675,1596
1843,1,0,13,0,-13
1844,1,1,310,1297,987
1845,1,1,248,1238,990
1846,1,1,80,1372,1292
1847,1,1,55,1200,1145
1848,1,1,274,1431,1157
1849,1,1,395,1358,963
1850,1,1,254,1253,999
1851,1,0,48,0,-48
1852,1,0,15,0,-15
1853,0,0,52,0,-52
1854,0,0,46,0,-46
1855,1,1,400,1258,858
1856,1,1,612,1273,661
1857,0,0,45,0,-45
1858,0,0,95,0,-95
1859,0,0,36,0,-36
1860,0,0,56,0,-56
1861,1,1,1210,1486,276
1862,1,1,194,1324,1130
1863,0,0,53,0,-53
1864,1,0,14,0,-14
1865,1,0,14,0,-14
1866,1,0,39,0,-39
1867,1,0,9,0,-9
1868,1,0,123,0,-123
1869,0,0,14,0,-14
1870,0,0,24,0,-24
1871,0,0,4,0,-4
1872,1,1,880,2375,1495
1873,1,1,263,1584,1321
1874,1,0,19,0,-19
1875,1,0,32,0,-32
1876,1,0,43,0,-43
1877,1,0,22,0,-22
1878,0,0,35,0,-35
1879,1,0,40,0,-40
1880,1,0,2,0,-2
1881,1,1,981,1372,391
1882,0,0,101,0,-101
1883,1,0,146,0,-146
1884,1,1,288,1772,1484
1885,1,0,6,0,-6
1886,1,0,16,0,-16
1887,0,0,78,0,-78
1888,0,0,105,0,-105
1889,0,0,34,0,-34
1890,0,0,9,0,-9
1891,1,1,76,1572,1496
1892,0,0,28,0,-28
1893,0,0,25,0,-25
1894,0,0,90,0,-90
1895,0,0,23,0,-23
1896,0,0,38,0,-38
1897,0,0,48,0,-48
1898,0,0,9,0,-9
1899,1,0,41,0,-41
1900,1,0,21,0,-21
1901,1,1,461,2034,1573
1902,1,0,16,0,-16
1903,0,0,12,0,-12
1904,1,0,11,0,-11
1905,1,1,646,1224,578
1906,1,0,25,0,-25
1907,1,0,9,0,-9
1908,0,0,51,0,-51
1909,1,0,52,0,-52
1910,1,1,33,1419,1386
1911,1,1,602,2189,1587
1912,1,1,74,1661,1587
1913,1,1,370,1690,1320
1914,0,0,6,0,-6
1915,1,0,44,0,-44
1916,0,0,57,0,-57
1917,0,0,49,0,-49
1918,0,0,6,0,-6
1919,1,0,20,0,-20
1920,0,0,12,0,-12
1921,0,0,160,0,-160
1922,1,1,531,1230,699
1923,0,0,30,0,-30
1924,0,0,34,0,-34
1925,1,0,68,0,-68
1926,0,0,20,0,-20
1927,0,0,148,0,-148
1928,1,0,3,0,-3
1929,1,0,28,0,-28
1930,0,0,47,0,-47
1931,1,1,922,1380,458
1932,1,0,2,0,-2
1933,1,0,0,0,0
1934,1,1,58,1208,1150
1935,0,0,41,0,-41
1936,1,0,5,0,-5
1937,1,1,1831,1272,-559
1938,0,0,63,0,-63
1939,0,0,30,0,-30
1940,0,0,15,0,-15
1941,0,0,19,0,-19
1942,0,0,0,0,0
1943,0,0,130,0,-130
1944,1,1,2207,1295,-912
1945,1,1,1016,1361,345
1946,1,0,9,0,-9
1947,1,0,69,0,-69
1948,1,0,17,0,-17
1949,0,0,47,0,-47
1950,0,0,79,0,-79
1951,1,1,73,1461,1388
1952,0,0,30,0,-30
1953,0,0,74,0,-74
1954,1,0,66,0,-66
1955,1,1,1283,4169,2886
1956,0,0,113,0,-113
1957,0,0,68,0,-68
1958,0,0,90,0,-90
1959,1,1,324,2170,1846
1960,1,1,108,3438,3330
1961,1,1,1412,1658,246
1962,0,0,77,0,-77
1963,1,0,36,0,-36
1964,1,0,89,0,-89
1965,1,0,23,0,-23
1966,1,0,166,0,-166
1967,1,1,214,1547,1333
1968,0,0,55,0,-55
1969,0,0,1,0,-1
1970,0,0,15,0,-15
1971,0,0,71,0,-71
1972,0,0,458,0,-458
1973,0,0,67,0,-67
1974,1,0,34,0,-34
1975,0,0,0,0,0
1976,1,0,80,0,-80
1977,1,0,102,0,-102
1978,1,0,2,0,-2
1979,1,0,11,0,-11
1980,0,0,21,0,-21
1981,1,1,346,1355,1009
1982,0,0,31,0,-31
1983,1,1,771,1868,1097
1984,1,1,637,1732,1095
1985,1,1,487,1637,1150
1986,1,0,183,0,-183
1987,0,0,40,0,-40
1988,1,1,94,1230,1136
1989,0,0,30,0,-30
1990,0,0,32,0,-32
1991,0,0,61,0,-61
1992,1,1,378,1831,1453
1993,1,0,38,0,-38
1994,1,0,1,0,-1
1995,1,0,36,0,-36
1996,1,1,451,1255,804
1997,0,0,104,0,-104
1998,0,0,10,0,-10
1999,1,1,467,1314,847
2000,1,0,3,0,-3
2001,0,0,4,0,-4
2002,1,1,367,1294,927
2003,1,1,778,1271,493
2004,0,0,11,0,-11
2005,1,0,4,0,-4
2006,1,0,122,0,-122
2007,1,0,32,0,-32
2008,1,0,68,0,-68
2009,1,1,578,2418,1840
2010,1,1,2575,2187,-388
2011,1,0,2,0,-2
2012,1,1,1022,1323,301
2013,1,1,69,1252,1183
2014,0,0,234,0,-234
2015,0,0,41,0,-41
2016,1,0,24,0,-24
2017,1,1,115,1201,1086
2018,1,0,61,0,-61
2019,0,0,48,0,-48
2020,1,1,266,1514,1248
2021,0,0,82,0,-82
2022,1,0,81,0,-81
2023,1,1,2442,1234,-1208
2024,1,1,689,1334,645
2025,1,0,17,0,-17
2026,1,1,498,1328,830
2027,0,0,20,0,-20
2028,0,0,9,0,-9
2029,0,0,44,0,-44
2030,0,0,12,0,-12
2031,0,0,5,0,-5
2032,1,0,104,0,-104
