ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
413,32,25932.781128020717,0.09674240164630661,1,99,5804,1528,7233
414,57,20000.970386237175,0.19720628133014464,1,965,11098,2040,12173
415,22,25849.17457862742,0.013981113653447775,1,956,11438,2235,12717
416,18,20655.34568179645,0.3378024352100799,1,2545,6348,3895,7698
417,63,21191.249463619548,0.026888517571599865,1,47,6295,1680,7928
418,55,23341.488068335908,0.13780710000502716,1,345,6277,2141,8073
419,20,25186.80018183341,0.17321682712307565,0,31,0,0,-31
420,58,31845.035971043726,0.06533258413864514,0,8,0,0,-8
421,28,24384.956672037337,0.13583469669599324,1,27,27109,3145,30227
422,74,20133.705225086884,0.1525338860755229,1,422,6195,2530,8303
423,33,20620.07315542847,0.1366186494367016,0,17,0,0,-17
424,27,23910.761226017625,0.08728152090805158,1,44,6467,1676,8099
425,74,25583.02315805243,0.05589201906785686,1,259,5692,1479,6912
426,47,29707.21323663751,0.03562568584693317,1,999,5621,1691,6313
427,36,151992.56614158844,0.15256364666716238,0,5,0,0,-5
428,63,34070.81634625001,0.028489495366687462,1,326,6126,1878,7678
429,44,34101.80093127748,0.22490195981073827,0,31,0,0,-31
430,21,21173.260693238968,0.12353224347975438,0,0,0,0,0
431,62,71337.3977462832,0.3378367887195653,0,15,0,0,-15
432,47,23375.32291408198,0.2938544430196615,0,40,0,0,-40
433,47,36655.21593202469,0.013250850694683465,1,302,5370,1572,6640
434,26,31500.245236528724,0.1383943586927589,1,218,5967,1971,7720
435,69,26372.403253820925,0.2803133727082821,0,33,0,0,-33
436,24,23414.96702821181,0.053344985770611024,1,106,7168,5142,12204
437,26,39286.96601025878,0.04163968069066294,1,448,6293,1719,7564
438,46,22766.295073794205,0.34927686028579924,1,351,6713,3512,9874
439,40,30471.50515205127,0.016084175815790264,1,156,7746,1568,9158
440,36,30603.07815468599,0.2447957112473175,1,1823,6840,1619,6636
441,34,22145.420470003643,0.029158297850439992,1,1813,5650,1832,5669
442,26,46255.69641432715,0.07571286976643023,1,257,9902,2095,11740
443,22,20496.99034316292,0.07280171016648104,1,842,6099,2522,7779
444,47,25879.520594745823,0.10437014771333615,0,30,0,0,-30
445,24,23562.358206588957,0.00976830160332708,1,346,8267,2127,10048
446,40,38459.84057833464,0.14204356148099706,1,109,5856,1673,7420
447,33,37459.97024452731,0.4715552162359479,0,7,0,0,-7
448,67,31038.624015556434,0.2207892609130109,0,85,0,0,-85
449,39,26641.860911110954,0.15814760649798715,0,19,0,0,-19
450,24,21359.567051717335,0.11758740044739606,0,89,0,0,-89
451,31,34220.840858128206,0.2983291891103392,1,266,48406,1495,49635
452,21,46798.05507154537,0.019717141758378468,1,67,6254,1595,7782
453,69,31420.909602694137,0.003222626321006165,1,123,6035,1681,7593
454,34,29151.716290070202,0.3161797410615038,0,28,0,0,-28
455,56,32924.743745358726,0.03154020334132521,1,1723,8854,2399,9530
456,53,24777.686523483524,0.060446643734291254,1,877,7252,2223,8598
457,73,20502.144168345327,0.32252546011209765,1,467,6128,1521,7182
458,56,30481.228465355405,0.140949027969446,1,19,5989,1511,7481
459,24,21351.04977722619,0.060585353361405074,1,147,5619,1650,7122
460,59,21170.396192674485,0.01640506959475855,1,134,7388,2592,9846
461,35,21973.171832843575,0.1688694511351629,0,3,0,0,-3
462,37,29227.271197026275,0.28693502226504314,0,73,0,0,-73
463,61,26937.9989250085,0.19368629316637864,1,867,7719,3417,10269
464,46,68366.9454041958,0.005995743111659297,0,3,0,0,-3
465,45,21924.21818196603,0.08782804527753683,1,1032,9297,1742,10007
466,65,23228.915483951027,0.11672613697566234,1,452,27231,1844,28623
467,49,21011.728686650993,0.13859555299061108,1,360,5692,2021,7353
468,61,20059.634843682146,0.03849403368005431,1,1151,8993,5149,12991
469,26,29094.70356593777,0.08787498697718961,1,1020,5604,1813,6397
470,67,21536.4442754641,0.1915052765970583,1,51,25167,2350,27466
471,36,42132.19072598442,0.18665284414258704,1,1273,5399,1564,5690
472,57,22531.41488457745,0.02962175630671054,1,438,13943,1639,15144
473,22,37066.89707737217,0.2684572387888873,0,57,0,0,-57
474,37,20359.724911085923,0.13380408212717002,0,24,0,0,-24
475,24,25232.71856903399,0.13604330297807724,0,29,0,0,-29
476,34,24996.910546507544,0.08152541407606116,0,3,0,0,-3
477,48,37196.75739313083,0.07532449619898732,1,2237,7838,1644,7245
478,33,20518.49189569914,0.018777968402308387,1,678,5334,1495,6151
479,49,23402.59143907253,0.010570558610683888,1,689,14513,1670,15494
480,52,39998.91167273714,0.09996068757865256,1,140,15263,1551,16674
481,70,20102.65833492052,0.16794085591083896,0,38,0,0,-38
482,22,24145.78009809941,0.10891544847763572,1,336,6127,1983,7774
483,45,24641.73652360139,0.09258482859685903,1,913,5732,1574,6393
484,57,40266.299355033436,0.15363553999492408,0,121,0,0,-121
485,45,20396.927403673362,0.19823389143068362,0,25,0,0,-25
486,38,30733.292163116104,0.24209948195997275,0,72,0,0,-72
487,69,27534.15822570719,0.0034047405230256044,1,463,23789,1660,24986
488,47,25744.838902687723,0.11163625975906122,0,80,0,0,-80
489,22,23873.35005670338,0.22185543405436836,1,63,5458,2256,7651
490,35,28205.848293207455,0.024670930168594524,1,487,6338,1460,7311
491,49,20196.096269002883,0.41793119416132357,1,200,7662,3478,10940
492,64,25857.982408306063,0.06365965116219158,0,10,0,0,-10
493,30,20445.31640491386,0.1725904026542874,1,1487,5579,2743,6835
494,43,20180.166356679547,0.00258757155639943,1,138,6864,1813,8539
495,27,24915.572326561276,0.029274010261312905,1,201,5597,2912,8308
496,31,21017.717306471466,0.056878339788096054,0,87,0,0,-87
497,22,22476.297295544184,0.012620955609321959,1,71,8044,1556,9529
498,35,24475.280782785914,0.03295179008527833,0,103,0,0,-103
499,21,25239.319056037166,0.014519945853046787,1,29,15510,2851,18332
500,35,31700.991500716413,0.004098415217753542,1,49,17840,1455,19246
501,19,20730.657624221683,0.02659979794718951,1,637,7601,1882,8846
502,43,22331.61729771044,0.08943426240283192,0,48,0,0,-48
503,53,81004.8670547577,0.11726062626190147,1,868,6002,1576,6710
504,27,29627.221264813634,0.06966758404703988,1,87,7494,2218,9625
505,44,83334.39265072392,0.06308386927120864,1,24,12002,2008,13986
506,55,21714.185499393458,0.005978586986960397,1,914,7056,1709,7851
507,39,21867.071148135197,0.25573991379751665,1,1016,19754,2278,21016
508,24,30093.529179930978,0.11427979076778733,1,171,7116,2536,9481
509,45,22164.478213564704,0.03204780045302536,1,49,7414,1795,9160
510,29,30538.74303542005,0.07149611745804509,1,44,8469,1789,10214
511,64,22053.354038952217,0.0810794916474609,0,106,0,0,-106
512,44,20294.147081303363,0.10603866926334204,1,345,6582,2355,8592
513,26,26654.88236190268,0.04426291556183848,1,331,9878,2760,12307
514,20,20986.22935772034,0.06592361289627796,1,697,5966,1686,6955
515,48,48842.323068864316,0.036213718816440345,0,11,0,0,-11
516,44,33703.16983944125,0.0665975740739395,1,110,5311,2594,7795
517,26,22308.73701093937,0.2708910141451003,0,2,0,0,-2
518,53,25101.21381212582,0.036421969189530765,1,257,6079,1866,7688
519,25,21978.368552715405,0.07867542379801547,1,439,7039,1491,8091
520,39,50054.19540410943,0.07188513058499403,1,192,8383,1987,10178
521,40,26372.96359985916,0.14194898139585763,1,227,8847,1695,10315
522,20,20628.89331062709,0.09642567821754079,1,136,7029,1520,8413
523,20,36877.92429284267,0.1931921518032913,0,14,0,0,-14
524,70,30880.82998008628,0.07373498914578179,1,87,7789,4723,12425
525,33,20468.152662723292,0.12922202676555636,1,140,6930,1643,8433
526,28,35002.24781441296,0.015409425192068107,1,973,11060,1701,11788
527,33,22521.468310150376,0.017749959180873607,1,100,6207,1640,7747
528,27,29978.08463775467,0.2455432345285791,1,190,9172,1757,10739
529,18,26618.977092720474,0.031841121441292995,1,547,7001,1531,7985
530,33,22110.056985547963,0.129060066225401,0,1,0,0,-1
531,58,21872.051535015053,0.11360655981712753,0,20,0,0,-20
532,43,23678.42905259137,0.02254975008619762,1,37,5534,2427,7924
533,40,28420.650480604094,0.22930566787752632,1,566,22177,1598,23209
534,43,44774.70509833261,0.0770333226568125,1,605,5991,1484,6870
535,29,23729.30552169816,0.19014001261596544,1,304,5703,1843,7242
536,45,21268.143615074194,0.09722458028159697,0,5,0,0,-5
537,39,25944.182905946374,0.18123286701523875,0,14,0,0,-14
538,51,22661.67543361037,0.20453761729143785,1,989,5895,1549,6455
539,21,31931.30570601755,0.16419993979260866,0,1,0,0,-1
540,30,20866.282322367435,0.052678975630055185,1,465,5776,6057,11368
541,30,21376.470254747837,0.05430274541983412,1,256,5375,1519,6638
542,66,30054.42204905824,0.015101273254636052,1,170,12860,1910,14600
543,38,22545.75200158628,0.24777834346733693,1,91,9137,5731,14777
544,20,24354.413256654698,0.09537847849618662,1,1580,6405,4652,9477
545,48,20603.719325155966,0.30648939270422815,1,1041,7523,1788,8270
546,39,34532.51237806454,0.07742976192838909,1,540,11502,2095,13057
547,18,20160.898414113628,0.04489159950247809,1,2335,8576,3993,10234
548,25,24298.315605021817,0.03048722395726124,1,273,5451,1475,6653
549,52,20221.16556401878,0.5150743849130702,1,176,12520,1574,13918
550,38,37527.50596477579,0.03968312070169928,1,810,6679,1988,7857
551,56,29086.0560609444,0.09951494034162357,1,465,5350,1735,6620
552,43,25411.278817096427,0.009171914966583445,1,187,8453,1503,9769
553,19,33221.478171579365,0.007236726775109335,1,1190,10137,2892,11839
554,37,60063.34001807917,0.29304113112458186,1,569,6104,1926,7461
555,20,32820.38979371978,0.09919854058219787,1,513,9239,1464,10190
556,24,35191.24814178025,0.12620226912142965,1,2322,5461,3512,6651
557,20,25010.783911247443,0.20323016687649456,1,627,10547,3432,13352
558,69,25463.161345230033,0.059913350843221094,1,195,5306,2151,7262
559,26,41744.06529878018,0.008224799731193055,1,905,6078,1904,7077
560,57,105487.07320535198,0.22966686484760931,1,809,6612,2289,8092
561,27,38432.70353870152,0.004768289431237114,1,1803,11060,1506,10763
562,21,38694.39606057426,0.03745469845969209,1,111,9185,1559,10633
563,37,24099.386367616433,0.06711135393694492,1,398,9549,1511,10662
564,40,20155.435910181888,0.13473688406768639,1,141,6385,1778,8022
565,18,21771.426967512336,0.1431716924035292,0,119,0,0,-119
566,72,23509.21618864275,0.039949586688124275,1,168,8472,3286,11590
567,20,23631.669747001335,0.43336995734989464,0,119,0,0,-119
568,52,29514.635202880225,0.05409482299380594,1,668,5692,1568,6592
569,21,24340.328677130597,0.32698682689612424,0,51,0,0,-51
570,42,23589.042114764536,0.3061056633240555,0,17,0,0,-17
571,32,22190.8883623834,0.12929901729498977,0,20,0,0,-20
572,22,22949.168892201305,0.2670705974389859,1,999,7852,1797,8650
573,26,29936.095759011052,0.09838090916564447,1,169,5272,2199,7302
574,25,28423.35594582233,0.20148902005475633,1,171,7719,1675,9223
575,21,21536.406513205773,0.052916834123981946,1,1389,5302,4112,8025
576,51,25884.652134389573,0.0009001256301162305,1,378,6781,2075,8478
577,22,23125.152344499256,0.010552252865797038,1,317,5305,1575,6563
578,20,68062.10067915487,0.08991092593376068,1,1362,5749,3907,8294
579,36,42344.646836890985,0.14327787389541538,1,1089,8927,1828,9666
580,20,22231.212291556774,0.13377466231161086,1,295,99401,1570,100676
581,26,21833.18648899985,0.3698333977627499,1,119,13391,1994,15266
582,35,21544.666532315816,0.41325652393962253,1,397,6986,1825,8414
583,50,33269.71253061113,0.011203908999380582,1,33,6201,1559,7727
584,26,21667.263050062702,0.13146475141907452,1,56,5536,1490,6970
585,26,24507.405277869082,0.04886634552145458,1,79,6729,1610,8260
586,20,21623.345262086914,0.16757967006060567,0,8,0,0,-8
587,45,26402.60995621982,0.26388642000594686,0,145,0,0,-145
588,61,27822.48843497302,0.01674198009257234,1,79,12873,2111,14905
589,44,23715.013314026426,0.030648158881605745,1,1308,5506,3077,7275
590,19,21183.552690352524,0.16900641830021385,1,434,5292,1558,6416
591,22,20025.670167893706,0.03208065240857066,1,298,9419,1944,11065
592,39,27949.70587443423,0.15657348254771059,1,554,5567,1884,6897
593,35,21053.031229006294,0.15914678471772903,0,167,0,0,-167
594,40,28428.789284101535,0.07731609240330636,1,402,6711,2408,8717
595,19,26020.92582559208,0.06636612161973528,0,128,0,0,-128
596,32,22528.307989542624,0.1256423353352415,1,260,7578,1506,8824
597,24,34745.60062166969,0.005365268929218165,1,499,8857,1458,9816
598,18,25020.008759853303,0.20252608869828975,0,27,0,0,-27
599,25,24577.13398336023,0.0284963532100637,1,42,5996,1542,7496
600,28,23745.56983019376,0.036306579111947665,1,186,8345,2400,10559
601,39,30729.978418923656,0.0366280944097563,1,1103,5526,1603,6026
602,18,43104.01565892997,0.01871672228040092,1,213,7251,1525,8563
603,36,22403.643894234898,0.03445971091097028,1,186,6807,1796,8417
604,56,21382.088881361924,0.07130570861183667,1,65,6502,1535,7972
605,33,35602.87153010619,0.03157195444456382,1,142,7531,1987,9376
606,58,32787.36291394903,0.1054513224616106,1,40,5995,1616,7571
607,72,22068.20416969913,0.007686013523968803,1,109,6282,3223,9396
608,62,27273.664499671468,0.3020007097276793,0,48,0,0,-48
609,35,37066.21204105897,0.10744312959777871,0,22,0,0,-22
610,47,22695.40038500239,0.007498436226491971,1,317,22238,2335,24256
611,56,23205.760956280865,0.36575174460003984,1,240,7935,1644,9339
612,33,36357.95266793963,0.44495252365415405,0,23,0,0,-23
613,32,30935.535574027715,0.3590301229661517,0,99,0,0,-99
614,69,21872.133593813433,0.1930415272265108,1,345,9394,1645,10694
615,23,23969.327669323,0.10349220666284706,1,440,10505,1510,11575
616,69,28417.95852872185,0.4253455774313123,0,9,0,0,-9
617,41,21334.689135574572,0.03019476342877633,1,976,23132,2079,24235
618,46,56698.91901841495,0.007682153493451366,1,791,7418,3463,10090
619,42,75992.67741084388,0.06648996081184878,1,98,5872,5339,11113
620,36,22622.602814920545,0.047446807031816765,1,1956,5570,1665,5279
621,49,22574.934011007703,0.041612395407740733,0,41,0,0,-41
622,22,23201.62075606327,0.09663199315588862,0,25,0,0,-25
623,29,20805.482136187864,0.06024101136421967,1,108,5801,1465,7158
624,56,27204.946343116055,0.040900655694578736,1,213,15038,3493,18318
625,37,50430.73976636414,0.06706743789277853,1,18,6222,1605,7809
626,42,20655.88782657125,0.3835534449136128,1,524,7988,1701,9165
627,72,52276.16128451574,0.14902003793274332,1,940,14433,1582,15075
628,30,48042.10379223264,0.03913307661547593,1,389,14823,1782,16216
629,55,22185.908002380143,0.09076054633031562,1,916,7198,1790,8072
630,40,21285.093769975654,0.04447012079189103,1,1106,7810,2413,9117
631,42,33429.633102322136,0.1689181658132631,0,11,0,0,-11
632,24,28556.75516332655,0.040800248240411924,1,62,5266,1475,6679
633,53,27928.200514956996,0.4582970408167597,1,602,6871,1534,7803
634,42,20513.903089952517,0.12817689717009242,0,0,0,0,0
635,23,22367.357372418363,0.10378298545686018,1,965,6634,1581,7250
636,41,29015.45901434417,0.09705945543960881,1,59,7644,1737,9322
637,22,26389.911048359216,0.04196897679632884,1,95,8077,1886,9868
638,20,21447.75652452758,0.0056131284343650945,0,11,0,0,-11
639,49,23857.836246446324,0.04070252396983768,1,321,5730,2102,7511
640,68,103962.88369151161,0.1664578443071034,1,979,5415,1519,5955
641,61,35655.29735712419,0.057559953065872506,1,44,5417,2235,7608
642,31,20908.704486475723,0.0233893641587877,1,262,6145,3048,8931
643,25,23117.209660909168,0.19075486024735072,1,237,6546,1675,7984
644,23,23718.08977946267,0.029394857100271166,1,714,10358,2064,11708
645,32,20930.033478141926,0.32080176061710364,0,174,0,0,-174
646,65,21836.272143443548,0.0727902624492958,1,182,5402,2908,8128
647,21,28035.697896894828,0.0690509008322827,0,197,0,0,-197
648,48,41388.036796133136,0.33763638690541403,1,2341,14081,1479,13219
649,53,27771.37435773499,0.08238141167741762,1,149,6002,1659,7512
650,22,22081.980922535575,0.3686971860363704,1,104,16648,1488,18032
651,48,25714.203895207964,0.10640241745280901,1,984,7236,2704,8956
652,48,28903.37474630557,0.014441907183616147,1,400,21390,2995,23985
653,38,20726.528432649637,0.13292275492259628,0,72,0,0,-72
654,41,28480.671479312037,0.07586315130944644,1,307,9566,1805,11064
655,48,21744.72733583336,0.011451803873079654,1,589,6198,1680,7289
656,25,24627.27217711965,0.013007276137251864,1,193,8792,1708,10307
657,57,31721.290087108315,0.3566580455784629,1,480,6783,1751,8054
658,66,26370.557457045834,0.031000378532513057,1,767,6723,1567,7523
659,54,26919.2496337647,0.2433401790972258,0,20,0,0,-20
660,61,24216.785159631534,0.10851091124363048,1,199,6418,1745,7964
661,33,37483.69566420526,0.12223701904482903,0,18,0,0,-18
662,35,49537.64894626369,0.023824790482133096,1,741,18321,2033,19613
663,27,23177.95608409424,0.024190180448385723,1,564,9746,1954,11136
664,48,26264.91569685365,0.12180737396414426,0,84,0,0,-84
665,55,22476.886779402783,0.043131729176989604,1,353,5286,2500,7433
666,28,22463.45592706384,0.010864526813944326,1,391,5289,1480,6378
667,27,23687.027481540412,0.07415402298040835,1,1823,10471,1997,10645
668,72,79260.22434773047,0.08806313855143048,1,240,7362,1780,8902
669,30,22683.345738239732,0.09113782015789901,1,192,6809,2209,8826
670,22,21172.275766206105,0.06387527567310253,0,29,0,0,-29
671,60,95986.73818134259,0.2676392989167566,1,44,5316,2529,7801
672,24,46609.17227897916,0.13818689281262994,1,1169,6126,2119,7076
673,32,66894.11461388308,0.11105255162805937,1,508,5865,1698,7055
674,36,30083.995140280822,0.2264806275797456,1,492,6576,1782,7866
675,41,22776.832191670077,0.19890974688278656,0,34,0,0,-34
676,19,30862.86135302382,0.07476723525406738,1,202,10418,3526,13742
677,19,26387.326457837586,0.10330846772416719,1,524,7045,1706,8227
678,33,27967.201362986027,0.06417574487643049,1,214,5853,3029,8668
679,23,24507.060541742947,0.28228640727159277,1,2090,5884,1660,5454
680,68,42574.74033227493,0.24693449410730045,0,13,0,0,-13
681,46,20806.720369472783,0.16906805566370928,1,316,6377,3808,9869
682,20,22709.600337852473,0.123981550183506,1,373,8734,1941,10302
683,46,25213.322840588564,0.02444714737825542,1,66,6756,2161,8851
684,18,25476.749786758464,0.0014412019549830625,1,328,6291,1492,7455
685,48,24852.188427620848,0.27769397677161195,0,7,0,0,-7
686,43,32857.7685590948,0.10030805690043758,1,932,5900,1911,6879
687,27,29728.215587653336,0.0025944612193089505,1,305,5846,1909,7450
688,18,34696.8301397191,0.2770806749090252,0,5,0,0,-5
689,59,31951.137184479045,0.17624356566722943,1,18,7444,2080,9506
690,40,27481.22520425356,0.12189851436739166,0,28,0,0,-28
691,18,32233.856017014718,0.012464836810313058,1,236,7769,2409,9942
692,25,38578.84491635468,0.4502207849584298,0,69,0,0,-69
693,18,37144.050411812095,0.03365086560339991,0,14,0,0,-14
